Date;Heures;Consommation;Tmin;Tmoy;Tmax;Gaz;Taux de Co2
09/10/2019;02:30;3732;12.65;18.58;15.62;2417;25
09/10/2019;03:00;3505;12.65;18.58;15.62;2009;22
09/10/2019;03:30;3362;12.65;18.58;15.62;1984;22
09/10/2019;04:00;3249;12.65;18.58;15.62;1949;22
09/10/2019;04:30;3269;12.65;18.58;15.62;2056;22
09/10/2019;05:00;3319;12.65;18.58;15.62;2114;23
09/10/2019;05:30;3456;12.65;18.58;15.62;2071;22
09/10/2019;06:00;3565;12.65;18.58;15.62;3230;30
09/10/2019;06:30;3806;12.65;18.58;15.62;4356;36
09/10/2019;07:00;4115;12.65;18.58;15.62;4773;37
09/10/2019;07:30;4459;12.65;18.58;15.62;4867;37
09/10/2019;08:00;4659;12.65;18.58;15.62;4852;36
09/10/2019;08:30;4674;12.65;18.58;15.62;4165;32
09/10/2019;09:00;4706;12.65;18.58;15.62;4617;34
09/10/2019;09:30;4789;12.65;18.58;15.62;4922;35
09/10/2019;10:00;4826;12.65;18.58;15.62;4907;35
09/10/2019;10:30;4861;12.65;18.58;15.62;5053;35
09/10/2019;11:00;4909;12.65;18.58;15.62;4942;34
09/10/2019;11:30;4839;12.65;18.58;15.62;4896;33
09/10/2019;12:00;4886;12.65;18.58;15.62;4942;33
09/10/2019;12:30;4837;12.65;18.58;15.62;5012;33
09/10/2019;13:00;4943;12.65;18.58;15.62;4858;32
09/10/2019;13:30;4787;12.65;18.58;15.62;4837;32
09/10/2019;14:00;4818;12.65;18.58;15.62;4367;30
09/10/2019;14:30;4804;12.65;18.58;15.62;4436;30
09/10/2019;15:00;4683;12.65;18.58;15.62;4280;30
09/10/2019;15:30;4671;12.65;18.58;15.62;4338;30
09/10/2019;16:00;4541;12.65;18.58;15.62;4337;30
09/10/2019;16:30;4378;12.65;18.58;15.62;4519;31
09/10/2019;17:00;4287;12.65;18.58;15.62;4662;33
09/10/2019;17:30;4127;12.65;18.58;15.62;4875;34
09/10/2019;18:00;4181;12.65;18.58;15.62;4904;34
09/10/2019;18:30;4154;12.65;18.58;15.62;4766;34
09/10/2019;19:00;4399;12.65;18.58;15.62;5070;35
09/10/2019;19:30;4477;12.65;18.58;15.62;4788;33
09/10/2019;20:00;4767;12.65;18.58;15.62;4966;34
09/10/2019;20:30;4545;12.65;18.58;15.62;4805;33
09/10/2019;21:00;4208;12.65;18.58;15.62;4156;30
09/10/2019;21:30;4061;12.65;18.58;15.62;4322;32
09/10/2019;22:00;3942;12.65;18.58;15.62;3511;28
09/10/2019;22:30;3994;12.65;18.58;15.62;3929;30
09/10/2019;23:00;4246;12.65;18.58;15.62;4560;33
09/10/2019;23:30;4080;12.65;18.58;15.62;3803;30
10/10/2019;00:00;4035;11.1;20.18;15.64;3509;28
10/10/2019;00:30;3963;11.1;20.18;15.64;3119;26
10/10/2019;01:00;3734;11.1;20.18;15.64;3040;26
10/10/2019;01:30;3866;11.1;20.18;15.64;2843;25
10/10/2019;02:00;3668;11.1;20.18;15.64;2751;25
10/10/2019;02:30;3730;11.1;20.18;15.64;2641;24
10/10/2019;03:00;3571;11.1;20.18;15.64;2624;24
10/10/2019;03:30;3423;11.1;20.18;15.64;2320;22
10/10/2019;04:00;3266;11.1;20.18;15.64;2216;22
10/10/2019;04:30;3243;11.1;20.18;15.64;2214;22
10/10/2019;05:00;3235;11.1;20.18;15.64;2259;22
10/10/2019;05:30;3364;11.1;20.18;15.64;2194;22
10/10/2019;06:00;3521;11.1;20.18;15.64;2820;25
10/10/2019;06:30;3839;11.1;20.18;15.64;4369;34
10/10/2019;07:00;4139;11.1;20.18;15.64;4733;35
10/10/2019;07:30;4614;11.1;20.18;15.64;4694;34
10/10/2019;08:00;4753;11.1;20.18;15.64;4980;35
10/10/2019;08:30;4611;11.1;20.18;15.64;4915;35
10/10/2019;09:00;4650;11.1;20.18;15.64;4869;35
10/10/2019;09:30;4749;11.1;20.18;15.64;5061;35
10/10/2019;10:00;4796;11.1;20.18;15.64;5049;35
10/10/2019;10:30;4846;11.1;20.18;15.64;4973;35
10/10/2019;11:00;4885;11.1;20.18;15.64;4552;32
10/10/2019;11:30;4882;11.1;20.18;15.64;4411;31
10/10/2019;12:00;4877;11.1;20.18;15.64;4394;31
10/10/2019;12:30;4811;11.1;20.18;15.64;4423;31
10/10/2019;13:00;4891;11.1;20.18;15.64;4463;31
10/10/2019;13:30;4801;11.1;20.18;15.64;4218;30
10/10/2019;14:00;4882;11.1;20.18;15.64;3959;29
10/10/2019;14:30;4853;11.1;20.18;15.64;4097;30
10/10/2019;15:00;4720;11.1;20.18;15.64;3534;27
10/10/2019;15:30;4654;11.1;20.18;15.64;3356;26
10/10/2019;16:00;4419;11.1;20.18;15.64;3288;26
10/10/2019;16:30;4377;11.1;20.18;15.64;3465;27
10/10/2019;17:00;4317;11.1;20.18;15.64;3806;29
10/10/2019;17:30;4244;11.1;20.18;15.64;4021;31
10/10/2019;18:00;4228;11.1;20.18;15.64;4505;34
10/10/2019;18:30;4237;11.1;20.18;15.64;4280;33
10/10/2019;19:00;4366;11.1;20.18;15.64;4671;34
10/10/2019;19:30;4491;11.1;20.18;15.64;4632;34
10/10/2019;20:00;4734;11.1;20.18;15.64;4542;33
10/10/2019;20:30;4501;11.1;20.18;15.64;4563;34
10/10/2019;21:00;4255;11.1;20.18;15.64;4325;33
10/10/2019;21:30;4115;11.1;20.18;15.64;4449;34
10/10/2019;22:00;4014;11.1;20.18;15.64;4129;33
10/10/2019;22:30;4068;11.1;20.18;15.64;4124;33
10/10/2019;23:00;4291;11.1;20.18;15.64;4507;35
10/10/2019;23:30;4149;11.1;20.18;15.64;4144;33
11/10/2019;00:00;4126;9.6;25.55;17.58;3883;32
11/10/2019;00:30;4044;9.6;25.55;17.58;2023;21
11/10/2019;01:00;3784;9.6;25.55;17.58;1439;17
11/10/2019;01:30;3899;9.6;25.55;17.58;1291;16
11/10/2019;02:00;3727;9.6;25.55;17.58;1289;17
11/10/2019;02:30;3748;9.6;25.55;17.58;1119;15
11/10/2019;03:00;3542;9.6;25.55;17.58;1106;16
11/10/2019;03:30;3377;9.6;25.55;17.58;1113;16
11/10/2019;04:00;3298;9.6;25.55;17.58;1107;16
11/10/2019;04:30;3277;9.6;25.55;17.58;1116;16
11/10/2019;05:00;3311;9.6;25.55;17.58;1274;17
11/10/2019;05:30;3440;9.6;25.55;17.58;1449;18
11/10/2019;06:00;3597;9.6;25.55;17.58;2116;22
11/10/2019;06:30;3927;9.6;25.55;17.58;3638;31
11/10/2019;07:00;4216;9.6;25.55;17.58;4169;33
11/10/2019;07:30;4515;9.6;25.55;17.58;4802;35
11/10/2019;08:00;4609;9.6;25.55;17.58;5068;36
11/10/2019;08:30;4616;9.6;25.55;17.58;5022;36
11/10/2019;09:00;4639;9.6;25.55;17.58;5182;36
11/10/2019;09:30;4743;9.6;25.55;17.58;5260;36
11/10/2019;10:00;4818;9.6;25.55;17.58;5116;35
11/10/2019;10:30;4851;9.6;25.55;17.58;5015;34
11/10/2019;11:00;4846;9.6;25.55;17.58;4583;31
11/10/2019;11:30;4838;9.6;25.55;17.58;4774;32
11/10/2019;12:00;4835;9.6;25.55;17.58;4399;29
11/10/2019;12:30;4796;9.6;25.55;17.58;4253;29
11/10/2019;13:00;4934;9.6;25.55;17.58;4143;28
11/10/2019;13:30;4778;9.6;25.55;17.58;4458;30
11/10/2019;14:00;4809;9.6;25.55;17.58;4220;29
11/10/2019;14:30;4792;9.6;25.55;17.58;3816;27
11/10/2019;15:00;4635;9.6;25.55;17.58;3443;26
11/10/2019;15:30;4569;9.6;25.55;17.58;3723;28
11/10/2019;16:00;4425;9.6;25.55;17.58;3651;27
11/10/2019;16:30;4316;9.6;25.55;17.58;3919;30
11/10/2019;17:00;4188;9.6;25.55;17.58;4191;31
11/10/2019;17:30;4083;9.6;25.55;17.58;4995;36
11/10/2019;18:00;4096;9.6;25.55;17.58;5202;38
11/10/2019;18:30;4119;9.6;25.55;17.58;5288;39
11/10/2019;19:00;4197;9.6;25.55;17.58;5454;39
11/10/2019;19:30;4273;9.6;25.55;17.58;5163;37
11/10/2019;20:00;4528;9.6;25.55;17.58;4918;36
11/10/2019;20:30;4319;9.6;25.55;17.58;4782;35
11/10/2019;21:00;4138;9.6;25.55;17.58;4261;33
11/10/2019;21:30;4038;9.6;25.55;17.58;3627;29
11/10/2019;22:00;3877;9.6;25.55;17.58;3546;30
11/10/2019;22:30;3964;9.6;25.55;17.58;3132;27
11/10/2019;23:00;4199;9.6;25.55;17.58;3322;28
11/10/2019;23:30;4055;9.6;25.55;17.58;1671;17
12/10/2019;00:00;4016;14.22;26.36;20.29;1715;18
12/10/2019;00:30;3916;14.22;26.36;20.29;975;13
12/10/2019;01:00;3646;14.22;26.36;20.29;404;9
12/10/2019;01:30;3685;14.22;26.36;20.29;407;10
12/10/2019;02:00;3484;14.22;26.36;20.29;411;10
12/10/2019;02:30;3478;14.22;26.36;20.29;408;10
12/10/2019;03:00;3270;14.22;26.36;20.29;414;10
12/10/2019;03:30;3103;14.22;26.36;20.29;412;10
12/10/2019;04:00;3033;14.22;26.36;20.29;410;11
12/10/2019;04:30;3012;14.22;26.36;20.29;416;11
12/10/2019;05:00;3005;14.22;26.36;20.29;410;11
12/10/2019;05:30;3062;14.22;26.36;20.29;420;10
12/10/2019;06:00;3107;14.22;26.36;20.29;397;10
12/10/2019;06:30;3263;14.22;26.36;20.29;405;10
12/10/2019;07:00;3342;14.22;26.36;20.29;408;9
12/10/2019;07:30;3457;14.22;26.36;20.29;532;10
12/10/2019;08:00;3554;14.22;26.36;20.29;1486;17
12/10/2019;08:30;3584;14.22;26.36;20.29;1886;19
12/10/2019;09:00;3677;14.22;26.36;20.29;2153;20
12/10/2019;09:30;3873;14.22;26.36;20.29;2208;21
12/10/2019;10:00;3912;14.22;26.36;20.29;2380;22
12/10/2019;10:30;4047;14.22;26.36;20.29;2423;22
12/10/2019;11:00;4014;14.22;26.36;20.29;2509;22
12/10/2019;11:30;4114;14.22;26.36;20.29;2376;21
12/10/2019;12:00;4173;14.22;26.36;20.29;2428;21
12/10/2019;12:30;4294;14.22;26.36;20.29;2364;21
12/10/2019;13:00;4476;14.22;26.36;20.29;2427;21
12/10/2019;13:30;4281;14.22;26.36;20.29;2028;19
12/10/2019;14:00;4276;14.22;26.36;20.29;1754;18
12/10/2019;14:30;4230;14.22;26.36;20.29;2275;21
12/10/2019;15:00;4081;14.22;26.36;20.29;2264;21
12/10/2019;15:30;4063;14.22;26.36;20.29;2406;22
12/10/2019;16:00;3890;14.22;26.36;20.29;2525;23
12/10/2019;16:30;3879;14.22;26.36;20.29;3080;26
12/10/2019;17:00;3688;14.22;26.36;20.29;3157;26
12/10/2019;17:30;3723;14.22;26.36;20.29;3514;28
12/10/2019;18:00;3730;14.22;26.36;20.29;3787;30
12/10/2019;18:30;3873;14.22;26.36;20.29;3833;30
12/10/2019;19:00;3994;14.22;26.36;20.29;4141;31
12/10/2019;19:30;4125;14.22;26.36;20.29;4142;31
12/10/2019;20:00;4359;14.22;26.36;20.29;4077;31
12/10/2019;20:30;4212;14.22;26.36;20.29;4198;32
12/10/2019;21:00;4036;14.22;26.36;20.29;3858;30
12/10/2019;21:30;3761;14.22;26.36;20.29;4124;31
12/10/2019;22:00;3667;14.22;26.36;20.29;3875;31
12/10/2019;22:30;3781;14.22;26.36;20.29;3876;31
12/10/2019;23:00;4034;14.22;26.36;20.29;4046;31
12/10/2019;23:30;3896;14.22;26.36;20.29;3947;31
13/10/2019;00:00;3955;17.24;28.11;22.68;3929;31
13/10/2019;00:30;3876;17.24;28.11;22.68;2240;21
13/10/2019;01:00;3606;17.24;28.11;22.68;1307;15
13/10/2019;01:30;3648;17.24;28.11;22.68;444;9
13/10/2019;02:00;3445;17.24;28.11;22.68;430;9
13/10/2019;02:30;3405;17.24;28.11;22.68;494;10
13/10/2019;03:00;3097;17.24;28.11;22.68;449;9
13/10/2019;03:30;2999;17.24;28.11;22.68;430;9
13/10/2019;04:00;2814;17.24;28.11;22.68;475;10
13/10/2019;04:30;2820;17.24;28.11;22.68;448;10
13/10/2019;05:00;2837;17.24;28.11;22.68;478;10
13/10/2019;05:30;2839;17.24;28.11;22.68;463;10
13/10/2019;06:00;2769;17.24;28.11;22.68;438;10
13/10/2019;06:30;2929;17.24;28.11;22.68;471;10
13/10/2019;07:00;3009;17.24;28.11;22.68;439;10
13/10/2019;07:30;3074;17.24;28.11;22.68;441;9
13/10/2019;08:00;3123;17.24;28.11;22.68;484;10
13/10/2019;08:30;3071;17.24;28.11;22.68;438;9
13/10/2019;09:00;3253;17.24;28.11;22.68;486;9
13/10/2019;09:30;3432;17.24;28.11;22.68;443;9
13/10/2019;10:00;3576;17.24;28.11;22.68;507;9
13/10/2019;10:30;3726;17.24;28.11;22.68;468;8
13/10/2019;11:00;3829;17.24;28.11;22.68;445;8
13/10/2019;11:30;3929;17.24;28.11;22.68;466;8
13/10/2019;12:00;3982;17.24;28.11;22.68;440;8
13/10/2019;12:30;4174;17.24;28.11;22.68;450;8
13/10/2019;13:00;4279;17.24;28.11;22.68;421;8
13/10/2019;13:30;3937;17.24;28.11;22.68;452;8
13/10/2019;14:00;3921;17.24;28.11;22.68;442;9
13/10/2019;14:30;3881;17.24;28.11;22.68;454;9
13/10/2019;15:00;3711;17.24;28.11;22.68;391;8
13/10/2019;15:30;3666;17.24;28.11;22.68;384;8
13/10/2019;16:00;3483;17.24;28.11;22.68;379;8
13/10/2019;16:30;3442;17.24;28.11;22.68;378;8
13/10/2019;17:00;3401;17.24;28.11;22.68;465;9
13/10/2019;17:30;3391;17.24;28.11;22.68;513;9
13/10/2019;18:00;3433;17.24;28.11;22.68;763;11
13/10/2019;18:30;3486;17.24;28.11;22.68;1136;13
13/10/2019;19:00;3656;17.24;28.11;22.68;1350;15
13/10/2019;19:30;3911;17.24;28.11;22.68;1432;15
13/10/2019;20:00;4095;17.24;28.11;22.68;1682;17
13/10/2019;20:30;3980;17.24;28.11;22.68;1628;17
13/10/2019;21:00;3818;17.24;28.11;22.68;1563;17
13/10/2019;21:30;3734;17.24;28.11;22.68;1573;17
13/10/2019;22:00;3615;17.24;28.11;22.68;1383;17
13/10/2019;22:30;3676;17.24;28.11;22.68;1444;19
13/10/2019;23:00;3947;17.24;28.11;22.68;1704;22
13/10/2019;23:30;3765;17.24;28.11;22.68;1530;22
14/10/2019;00:00;3787;14.79;24.1;19.44;1551;23
14/10/2019;00:30;3762;14.79;24.1;19.44;1095;21
14/10/2019;01:00;3597;14.79;24.1;19.44;963;22
14/10/2019;01:30;3610;14.79;24.1;19.44;747;20
14/10/2019;02:00;3445;14.79;24.1;19.44;860;21
14/10/2019;02:30;3418;14.79;24.1;19.44;752;20
14/10/2019;03:00;3233;14.79;24.1;19.44;715;20
14/10/2019;03:30;3089;14.79;24.1;19.44;806;21
14/10/2019;04:00;2973;14.79;24.1;19.44;1086;22
14/10/2019;04:30;2987;14.79;24.1;19.44;1279;24
14/10/2019;05:00;3020;14.79;24.1;19.44;1415;24
14/10/2019;05:30;3124;14.79;24.1;19.44;2360;31
14/10/2019;06:00;3224;14.79;24.1;19.44;2984;34
14/10/2019;06:30;3491;14.79;24.1;19.44;4156;41
14/10/2019;07:00;3762;14.79;24.1;19.44;4711;43
14/10/2019;07:30;4146;14.79;24.1;19.44;4987;43
14/10/2019;08:00;4326;14.79;24.1;19.44;5248;43
14/10/2019;08:30;4312;14.79;24.1;19.44;5121;43
14/10/2019;09:00;4404;14.79;24.1;19.44;5076;42
14/10/2019;09:30;4528;14.79;24.1;19.44;5361;43
14/10/2019;10:00;4617;14.79;24.1;19.44;5360;43
14/10/2019;10:30;4644;14.79;24.1;19.44;5401;43
14/10/2019;11:00;4602;14.79;24.1;19.44;5347;42
14/10/2019;11:30;4601;14.79;24.1;19.44;5174;42
14/10/2019;12:00;4680;14.79;24.1;19.44;5287;42
14/10/2019;12:30;4735;14.79;24.1;19.44;5068;41
14/10/2019;13:00;4845;14.79;24.1;19.44;5002;41
14/10/2019;13:30;4730;14.79;24.1;19.44;5115;42
14/10/2019;14:00;4671;14.79;24.1;19.44;5006;41
14/10/2019;14:30;4636;14.79;24.1;19.44;5179;41
14/10/2019;15:00;4477;14.79;24.1;19.44;5104;42
14/10/2019;15:30;4498;14.79;24.1;19.44;5064;42
14/10/2019;16:00;4405;14.79;24.1;19.44;5068;42
14/10/2019;16:30;4321;14.79;24.1;19.44;4838;41
14/10/2019;17:00;4298;14.79;24.1;19.44;4900;41
14/10/2019;17:30;4202;14.79;24.1;19.44;4939;41
14/10/2019;18:00;4209;14.79;24.1;19.44;5009;42
14/10/2019;18:30;4229;14.79;24.1;19.44;5087;43
14/10/2019;19:00;4604;14.79;24.1;19.44;5461;44
14/10/2019;19:30;4689;14.79;24.1;19.44;5240;42
14/10/2019;20:00;4630;14.79;24.1;19.44;4981;41
14/10/2019;20:30;4398;14.79;24.1;19.44;4441;40
14/10/2019;21:00;4177;14.79;24.1;19.44;4328;41
14/10/2019;21:30;3992;14.79;24.1;19.44;4228;41
14/10/2019;22:00;3963;14.79;24.1;19.44;3961;39
14/10/2019;22:30;4040;14.79;24.1;19.44;4246;42
14/10/2019;23:00;4300;14.79;24.1;19.44;4997;45
14/10/2019;23:30;4081;14.79;24.1;19.44;4643;43
15/10/2019;00:00;4037;11.18;17.34;14.26;4596;44
15/10/2019;00:30;3976;11.18;17.34;14.26;4454;44
15/10/2019;01:00;3669;11.18;17.34;14.26;4322;43
15/10/2019;01:30;3784;11.18;17.34;14.26;4570;46
15/10/2019;02:00;3523;11.18;17.34;14.26;4685;47
15/10/2019;02:30;3604;11.18;17.34;14.26;4473;46
15/10/2019;03:00;3465;11.18;17.34;14.26;3967;42
15/10/2019;03:30;3299;11.18;17.34;14.26;3775;41
15/10/2019;04:00;3222;11.18;17.34;14.26;3827;42
15/10/2019;04:30;3229;11.18;17.34;14.26;4003;44
15/10/2019;05:00;3206;11.18;17.34;14.26;4304;45
15/10/2019;05:30;3322;11.18;17.34;14.26;4451;46
15/10/2019;06:00;3477;11.18;17.34;14.26;4804;47
15/10/2019;06:30;3714;11.18;17.34;14.26;5111;47
15/10/2019;07:00;3979;11.18;17.34;14.26;5685;52
15/10/2019;07:30;4295;11.18;17.34;14.26;5763;52
15/10/2019;08:00;4523;11.18;17.34;14.26;5897;51
15/10/2019;08:30;4563;11.18;17.34;14.26;5802;51
15/10/2019;09:00;4620;11.18;17.34;14.26;5909;51
15/10/2019;09:30;4687;11.18;17.34;14.26;5795;50
15/10/2019;10:00;4710;11.18;17.34;14.26;5721;49
15/10/2019;10:30;4789;11.18;17.34;14.26;5512;47
15/10/2019;11:00;4801;11.18;17.34;14.26;5444;47
15/10/2019;11:30;4812;11.18;17.34;14.26;5482;46
15/10/2019;12:00;4871;11.18;17.34;14.26;5196;44
15/10/2019;12:30;4875;11.18;17.34;14.26;5257;44
15/10/2019;13:00;4891;11.18;17.34;14.26;4748;42
15/10/2019;13:30;4681;11.18;17.34;14.26;5043;43
15/10/2019;14:00;4801;11.18;17.34;14.26;4967;43
15/10/2019;14:30;4905;11.18;17.34;14.26;5067;45
15/10/2019;15:00;4667;11.18;17.34;14.26;4770;44
15/10/2019;15:30;4718;11.18;17.34;14.26;4809;44
15/10/2019;16:00;4505;11.18;17.34;14.26;4721;43
15/10/2019;16:30;4330;11.18;17.34;14.26;4906;44
15/10/2019;17:00;4253;11.18;17.34;14.26;4649;44
15/10/2019;17:30;4188;11.18;17.34;14.26;5260;46
15/10/2019;18:00;4096;11.18;17.34;14.26;5930;50
15/10/2019;18:30;4296;11.18;17.34;14.26;5881;50
15/10/2019;19:00;4702;11.18;17.34;14.26;6080;49
15/10/2019;19:30;4933;11.18;17.34;14.26;6007;49
15/10/2019;20:00;4922;11.18;17.34;14.26;5895;49
15/10/2019;20:30;4732;11.18;17.34;14.26;5440;48
15/10/2019;21:00;4405;11.18;17.34;14.26;4737;42
15/10/2019;21:30;4031;11.18;17.34;14.26;5121;43
15/10/2019;22:00;3960;11.18;17.34;14.26;4034;37
15/10/2019;22:30;3997;11.18;17.34;14.26;3904;37
15/10/2019;23:00;4177;11.18;17.34;14.26;5081;43
15/10/2019;23:30;4100;11.18;17.34;14.26;5007;43
16/10/2019;00:00;4059;10.22;19.03;14.62;4612;41
16/10/2019;00:30;3988;10.22;19.03;14.62;4403;41
16/10/2019;01:00;3777;10.22;19.03;14.62;3797;38
16/10/2019;01:30;3810;10.22;19.03;14.62;4939;44
16/10/2019;02:00;3702;10.22;19.03;14.62;4850;44
16/10/2019;02:30;3720;10.22;19.03;14.62;4962;45
16/10/2019;03:00;3437;10.22;19.03;14.62;4375;41
16/10/2019;03:30;3290;10.22;19.03;14.62;3894;38
16/10/2019;04:00;3267;10.22;19.03;14.62;3742;33
16/10/2019;04:30;3299;10.22;19.03;14.62;3822;32
16/10/2019;05:00;3293;10.22;19.03;14.62;4024;33
16/10/2019;05:30;3446;10.22;19.03;14.62;3863;32
16/10/2019;06:00;3508;10.22;19.03;14.62;4204;34
16/10/2019;06:30;3799;10.22;19.03;14.62;4943;37
16/10/2019;07:00;4145;10.22;19.03;14.62;4901;35
16/10/2019;07:30;4299;10.22;19.03;14.62;4801;34
16/10/2019;08:00;4458;10.22;19.03;14.62;5229;36
16/10/2019;08:30;4520;10.22;19.03;14.62;4773;33
16/10/2019;09:00;4612;10.22;19.03;14.62;4689;32
16/10/2019;09:30;4614;10.22;19.03;14.62;5163;34
16/10/2019;10:00;4742;10.22;19.03;14.62;4947;33
16/10/2019;10:30;4706;10.22;19.03;14.62;4954;32
16/10/2019;11:00;4795;10.22;19.03;14.62;4789;31
16/10/2019;11:30;4818;10.22;19.03;14.62;4920;32
16/10/2019;12:00;4815;10.22;19.03;14.62;4824;31
16/10/2019;12:30;4852;10.22;19.03;14.62;4755;32
16/10/2019;13:00;4910;10.22;19.03;14.62;4746;31
16/10/2019;13:30;4837;10.22;19.03;14.62;4832;31
16/10/2019;14:00;4904;10.22;19.03;14.62;4617;30
16/10/2019;14:30;4917;10.22;19.03;14.62;4674;30
16/10/2019;15:00;4684;10.22;19.03;14.62;4955;34
16/10/2019;15:30;4668;10.22;19.03;14.62;4996;33
16/10/2019;16:00;4559;10.22;19.03;14.62;4982;34
16/10/2019;16:30;4415;10.22;19.03;14.62;5127;35
16/10/2019;17:00;4403;10.22;19.03;14.62;5323;36
16/10/2019;17:30;4340;10.22;19.03;14.62;5275;36
16/10/2019;18:00;4341;10.22;19.03;14.62;5289;36
16/10/2019;18:30;4347;10.22;19.03;14.62;5143;36
16/10/2019;19:00;4717;10.22;19.03;14.62;5477;37
16/10/2019;19:30;4859;10.22;19.03;14.62;5344;36
16/10/2019;20:00;4926;10.22;19.03;14.62;5103;36
16/10/2019;20:30;4598;10.22;19.03;14.62;5320;37
16/10/2019;21:00;4424;10.22;19.03;14.62;5037;36
16/10/2019;21:30;4292;10.22;19.03;14.62;4772;35
16/10/2019;22:00;4086;10.22;19.03;14.62;4169;32
16/10/2019;22:30;4181;10.22;19.03;14.62;4337;34
16/10/2019;23:00;4454;10.22;19.03;14.62;4864;36
16/10/2019;23:30;4273;10.22;19.03;14.62;4493;35
17/10/2019;00:00;4264;13.06;20.65;16.86;4485;35
17/10/2019;00:30;4164;13.06;20.65;16.86;4301;34
17/10/2019;01:00;3930;13.06;20.65;16.86;4126;34
17/10/2019;01:30;4011;13.06;20.65;16.86;3913;33
17/10/2019;02:00;3838;13.06;20.65;16.86;3963;34
17/10/2019;02:30;3884;13.06;20.65;16.86;4229;36
17/10/2019;03:00;3660;13.06;20.65;16.86;4071;36
17/10/2019;03:30;3520;13.06;20.65;16.86;4067;36
17/10/2019;04:00;3399;13.06;20.65;16.86;4010;36
17/10/2019;04:30;3406;13.06;20.65;16.86;4070;36
17/10/2019;05:00;3434;13.06;20.65;16.86;4434;38
17/10/2019;05:30;3453;13.06;20.65;16.86;4506;39
17/10/2019;06:00;3692;13.06;20.65;16.86;4782;40
17/10/2019;06:30;3966;13.06;20.65;16.86;4679;38
17/10/2019;07:00;4288;13.06;20.65;16.86;5277;41
17/10/2019;07:30;4611;13.06;20.65;16.86;5152;40
17/10/2019;08:00;5052;13.06;20.65;16.86;5211;39
17/10/2019;08:30;5136;13.06;20.65;16.86;5095;39
17/10/2019;09:00;5075;13.06;20.65;16.86;5110;39
17/10/2019;09:30;4943;13.06;20.65;16.86;5000;39
17/10/2019;10:00;5019;13.06;20.65;16.86;5017;40
17/10/2019;10:30;5099;13.06;20.65;16.86;4876;39
17/10/2019;11:00;5006;13.06;20.65;16.86;4879;39
17/10/2019;11:30;5055;13.06;20.65;16.86;4763;38
17/10/2019;12:00;5087;13.06;20.65;16.86;4827;38
17/10/2019;12:30;5128;13.06;20.65;16.86;4697;37
17/10/2019;13:00;5178;13.06;20.65;16.86;4631;36
17/10/2019;13:30;4954;13.06;20.65;16.86;4598;36
17/10/2019;14:00;5108;13.06;20.65;16.86;4232;34
17/10/2019;14:30;4993;13.06;20.65;16.86;5092;40
17/10/2019;15:00;4875;13.06;20.65;16.86;5026;40
17/10/2019;15:30;4844;13.06;20.65;16.86;5100;38
17/10/2019;16:00;4577;13.06;20.65;16.86;5145;39
17/10/2019;16:30;4597;13.06;20.65;16.86;5126;40
17/10/2019;17:00;4397;13.06;20.65;16.86;5174;41
17/10/2019;17:30;4327;13.06;20.65;16.86;4795;38
17/10/2019;18:00;4322;13.06;20.65;16.86;5043;39
17/10/2019;18:30;4336;13.06;20.65;16.86;5214;40
17/10/2019;19:00;4646;13.06;20.65;16.86;5446;40
17/10/2019;19:30;4764;13.06;20.65;16.86;5415;39
17/10/2019;20:00;4734;13.06;20.65;16.86;5394;40
17/10/2019;20:30;4637;13.06;20.65;16.86;5309;40
17/10/2019;21:00;4224;13.06;20.65;16.86;5027;39
17/10/2019;21:30;4183;13.06;20.65;16.86;4943;38
17/10/2019;22:00;4182;13.06;20.65;16.86;4166;34
17/10/2019;22:30;4205;13.06;20.65;16.86;4371;35
17/10/2019;23:00;4442;13.06;20.65;16.86;5010;38
17/10/2019;23:30;4218;13.06;20.65;16.86;5006;39
18/10/2019;00:00;4238;13.0;17.69;15.34;4985;38
18/10/2019;00:30;4138;13.0;17.69;15.34;4716;37
18/10/2019;01:00;3876;13.0;17.69;15.34;3955;33
18/10/2019;01:30;3998;13.0;17.69;15.34;4497;36
18/10/2019;02:00;3811;13.0;17.69;15.34;4321;35
18/10/2019;02:30;3885;13.0;17.69;15.34;4207;34
18/10/2019;03:00;3563;13.0;17.69;15.34;3771;32
18/10/2019;03:30;3440;13.0;17.69;15.34;3172;28
18/10/2019;04:00;3336;13.0;17.69;15.34;2818;26
18/10/2019;04:30;3285;13.0;17.69;15.34;2589;25
18/10/2019;05:00;3389;13.0;17.69;15.34;2639;25
18/10/2019;05:30;3475;13.0;17.69;15.34;3214;28
18/10/2019;06:00;3610;13.0;17.69;15.34;3554;30
18/10/2019;06:30;3891;13.0;17.69;15.34;4592;35
18/10/2019;07:00;4260;13.0;17.69;15.34;5351;38
18/10/2019;07:30;4563;13.0;17.69;15.34;5466;38
18/10/2019;08:00;4842;13.0;17.69;15.34;5488;37
18/10/2019;08:30;4845;13.0;17.69;15.34;5617;37
18/10/2019;09:00;4899;13.0;17.69;15.34;5375;36
18/10/2019;09:30;5022;13.0;17.69;15.34;5451;36
18/10/2019;10:00;5025;13.0;17.69;15.34;5453;36
18/10/2019;10:30;5038;13.0;17.69;15.34;5438;36
18/10/2019;11:00;5003;13.0;17.69;15.34;5337;35
18/10/2019;11:30;5009;13.0;17.69;15.34;5335;35
18/10/2019;12:00;4928;13.0;17.69;15.34;5338;35
