Date;Heures;Consommation;Gaz;Taux de Co2;Tmin;Tmax;Tmoy
18/04/2016;18:00;4062;2893;46;8.07;18.83;13.45
18/04/2016;18:30;4157;2928;46;8.07;18.83;13.45
18/04/2016;19:00;4361;3041;46;8.07;18.83;13.45
18/04/2016;19:30;4455;3031;46;8.07;18.83;13.45
18/04/2016;20:00;4439;3149;48;8.07;18.83;13.45
18/04/2016;20:30;4440;3118;50;8.07;18.83;13.45
18/04/2016;21:00;4596;3129;50;8.07;18.83;13.45
18/04/2016;21:30;4379;3147;48;8.07;18.83;13.45
18/04/2016;22:00;4264;3120;48;8.07;18.83;13.45
18/04/2016;22:30;4284;2954;47;8.07;18.83;13.45
18/04/2016;23:00;4412;2780;45;8.07;18.83;13.45
18/04/2016;23:30;4982;2746;45;8.07;18.83;13.45
19/04/2016;00:00;4668;2747;46;6.85;21.28;14.07
19/04/2016;00:30;4365;1264;34;6.85;21.28;14.07
19/04/2016;01:00;4123;1139;35;6.85;21.28;14.07
19/04/2016;01:30;4109;1103;34;6.85;21.28;14.07
19/04/2016;02:00;4050;1093;35;6.85;21.28;14.07
19/04/2016;02:30;4203;1030;34;6.85;21.28;14.07
19/04/2016;03:00;3897;1026;36;6.85;21.28;14.07
19/04/2016;03:30;3793;1033;35;6.85;21.28;14.07
19/04/2016;04:00;3758;1038;35;6.85;21.28;14.07
19/04/2016;04:30;3665;1181;37;6.85;21.28;14.07
19/04/2016;05:00;3717;1181;38;6.85;21.28;14.07
19/04/2016;05:30;3752;1599;41;6.85;21.28;14.07
19/04/2016;06:00;3918;1786;40;6.85;21.28;14.07
19/04/2016;06:30;4118;2465;43;6.85;21.28;14.07
19/04/2016;07:00;4333;2923;44;6.85;21.28;14.07
19/04/2016;07:30;4365;3409;45;6.85;21.28;14.07
19/04/2016;08:00;4467;3741;47;6.85;21.28;14.07
19/04/2016;08:30;4509;3684;49;6.85;21.28;14.07
19/04/2016;09:00;4639;3587;48;6.85;21.28;14.07
19/04/2016;09:30;4625;3528;48;6.85;21.28;14.07
19/04/2016;10:00;4629;3913;51;6.85;21.28;14.07
19/04/2016;10:30;4599;4068;52;6.85;21.28;14.07
19/04/2016;11:00;4626;3982;51;6.85;21.28;14.07
19/04/2016;11:30;4578;4259;52;6.85;21.28;14.07
19/04/2016;12:00;4643;4257;50;6.85;21.28;14.07
19/04/2016;12:30;4708;3579;47;6.85;21.28;14.07
19/04/2016;13:00;4569;3446;46;6.85;21.28;14.07
19/04/2016;13:30;4667;3242;45;6.85;21.28;14.07
19/04/2016;14:00;4503;3197;45;6.85;21.28;14.07
19/04/2016;14:30;4579;2652;43;6.85;21.28;14.07
19/04/2016;15:00;4403;3114;48;6.85;21.28;14.07
19/04/2016;15:30;4365;2314;44;6.85;21.28;14.07
19/04/2016;16:00;4203;2224;44;6.85;21.28;14.07
19/04/2016;16:30;4122;2062;42;6.85;21.28;14.07
19/04/2016;17:00;4086;1995;43;6.85;21.28;14.07
19/04/2016;17:30;4030;2089;43;6.85;21.28;14.07
19/04/2016;18:00;4064;2050;44;6.85;21.28;14.07
19/04/2016;18:30;4138;2083;44;6.85;21.28;14.07
19/04/2016;19:00;4268;2059;43;6.85;21.28;14.07
19/04/2016;19:30;4333;2116;44;6.85;21.28;14.07
19/04/2016;20:00;4365;2094;44;6.85;21.28;14.07
19/04/2016;20:30;4422;2115;43;6.85;21.28;14.07
19/04/2016;21:00;4434;2125;43;6.85;21.28;14.07
19/04/2016;21:30;4316;2243;42;6.85;21.28;14.07
19/04/2016;22:00;4181;2205;41;6.85;21.28;14.07
19/04/2016;22:30;4202;2080;38;6.85;21.28;14.07
19/04/2016;23:00;4287;2185;37;6.85;21.28;14.07
19/04/2016;23:30;4861;1833;36;6.85;21.28;14.07
20/04/2016;00:00;4589;1624;34;8.35;22.8;15.57
20/04/2016;00:30;4253;1579;34;8.35;22.8;15.57
20/04/2016;01:00;3996;1529;35;8.35;22.8;15.57
20/04/2016;01:30;3978;1259;34;8.35;22.8;15.57
20/04/2016;02:00;3914;1276;35;8.35;22.8;15.57
20/04/2016;02:30;4034;1281;35;8.35;22.8;15.57
20/04/2016;03:00;3795;1238;36;8.35;22.8;15.57
20/04/2016;03:30;3737;1257;35;8.35;22.8;15.57
20/04/2016;04:00;3626;1245;36;8.35;22.8;15.57
20/04/2016;04:30;3600;1266;36;8.35;22.8;15.57
20/04/2016;05:00;3618;1263;35;8.35;22.8;15.57
20/04/2016;05:30;3654;1331;35;8.35;22.8;15.57
20/04/2016;06:00;3823;1448;35;8.35;22.8;15.57
20/04/2016;06:30;3990;1678;35;8.35;22.8;15.57
20/04/2016;07:00;4116;1795;36;8.35;22.8;15.57
20/04/2016;07:30;4180;2001;37;8.35;22.8;15.57
20/04/2016;08:00;4310;2204;38;8.35;22.8;15.57
20/04/2016;08:30;4339;2310;38;8.35;22.8;15.57
20/04/2016;09:00;4447;2318;36;8.35;22.8;15.57
20/04/2016;09:30;4440;2285;35;8.35;22.8;15.57
20/04/2016;10:00;4525;2311;35;8.35;22.8;15.57
20/04/2016;10:30;4511;2212;34;8.35;22.8;15.57
20/04/2016;11:00;4462;2217;35;8.35;22.8;15.57
20/04/2016;11:30;4459;2592;41;8.35;22.8;15.57
20/04/2016;12:00;4582;2573;41;8.35;22.8;15.57
20/04/2016;12:30;4620;2359;41;8.35;22.8;15.57
20/04/2016;13:00;4457;2279;40;8.35;22.8;15.57
20/04/2016;13:30;4589;2312;41;8.35;22.8;15.57
20/04/2016;14:00;4488;2274;41;8.35;22.8;15.57
20/04/2016;14:30;4541;2327;41;8.35;22.8;15.57
20/04/2016;15:00;4393;2162;40;8.35;22.8;15.57
20/04/2016;15:30;4340;1982;39;8.35;22.8;15.57
20/04/2016;16:00;4250;1831;39;8.35;22.8;15.57
20/04/2016;16:30;4134;1808;39;8.35;22.8;15.57
20/04/2016;17:00;4095;2019;41;8.35;22.8;15.57
20/04/2016;17:30;4113;2329;42;8.35;22.8;15.57
20/04/2016;18:00;4079;2363;42;8.35;22.8;15.57
20/04/2016;18:30;4194;2531;43;8.35;22.8;15.57
20/04/2016;19:00;4297;2138;38;8.35;22.8;15.57
20/04/2016;19:30;4365;2190;36;8.35;22.8;15.57
20/04/2016;20:00;4361;2420;38;8.35;22.8;15.57
20/04/2016;20:30;4406;2592;38;8.35;22.8;15.57
20/04/2016;21:00;4469;2597;37;8.35;22.8;15.57
20/04/2016;21:30;4262;2327;35;8.35;22.8;15.57
20/04/2016;22:00;4178;2281;36;8.35;22.8;15.57
20/04/2016;22:30;4136;2283;31;8.35;22.8;15.57
20/04/2016;23:00;4222;2316;31;8.35;22.8;15.57
20/04/2016;23:30;4861;1888;29;8.35;22.8;15.57
21/04/2016;00:00;4549;1782;28;11.13;19.52;15.32
21/04/2016;00:30;4268;1707;28;11.13;19.52;15.32
21/04/2016;01:00;4015;1642;29;11.13;19.52;15.32
21/04/2016;01:30;3970;1435;28;11.13;19.52;15.32
21/04/2016;02:00;3853;1456;29;11.13;19.52;15.32
21/04/2016;02:30;4016;1552;30;11.13;19.52;15.32
21/04/2016;03:00;3721;1640;31;11.13;19.52;15.32
21/04/2016;03:30;3599;1705;31;11.13;19.52;15.32
21/04/2016;04:00;3529;1628;31;11.13;19.52;15.32
21/04/2016;04:30;3503;1605;31;11.13;19.52;15.32
21/04/2016;05:00;3471;1754;32;11.13;19.52;15.32
21/04/2016;05:30;3528;2016;33;11.13;19.52;15.32
21/04/2016;06:00;3660;2292;34;11.13;19.52;15.32
21/04/2016;06:30;3897;2922;37;11.13;19.52;15.32
21/04/2016;07:00;4059;3419;39;11.13;19.52;15.32
21/04/2016;07:30;4089;3628;41;11.13;19.52;15.32
21/04/2016;08:00;4257;3773;42;11.13;19.52;15.32
21/04/2016;08:30;4263;3778;41;11.13;19.52;15.32
21/04/2016;09:00;4378;3809;41;11.13;19.52;15.32
21/04/2016;09:30;4450;3745;41;11.13;19.52;15.32
21/04/2016;10:00;4460;3778;41;11.13;19.52;15.32
21/04/2016;10:30;4455;3550;41;11.13;19.52;15.32
21/04/2016;11:00;4456;3549;41;11.13;19.52;15.32
21/04/2016;11:30;4472;3543;42;11.13;19.52;15.32
21/04/2016;12:00;4541;3844;42;11.13;19.52;15.32
21/04/2016;12:30;4615;3651;42;11.13;19.52;15.32
21/04/2016;13:00;4544;3596;41;11.13;19.52;15.32
21/04/2016;13:30;4658;3680;42;11.13;19.52;15.32
21/04/2016;14:00;4591;3866;44;11.13;19.52;15.32
21/04/2016;14:30;4634;3730;43;11.13;19.52;15.32
21/04/2016;15:00;4556;3823;45;11.13;19.52;15.32
21/04/2016;15:30;4429;3759;45;11.13;19.52;15.32
21/04/2016;16:00;4336;3702;43;11.13;19.52;15.32
21/04/2016;16:30;4225;3732;43;11.13;19.52;15.32
21/04/2016;17:00;4237;3763;43;11.13;19.52;15.32
21/04/2016;17:30;4254;3797;43;11.13;19.52;15.32
21/04/2016;18:00;4299;3869;43;11.13;19.52;15.32
21/04/2016;18:30;4427;3836;43;11.13;19.52;15.32
21/04/2016;19:00;4614;3946;43;11.13;19.52;15.32
21/04/2016;19:30;4669;4072;43;11.13;19.52;15.32
21/04/2016;20:00;4654;3682;40;11.13;19.52;15.32
21/04/2016;20:30;4556;3504;39;11.13;19.52;15.32
21/04/2016;21:00;4530;3522;39;11.13;19.52;15.32
21/04/2016;21:30;4327;3506;39;11.13;19.52;15.32
21/04/2016;22:00;4198;3494;40;11.13;19.52;15.32
21/04/2016;22:30;4204;3240;39;11.13;19.52;15.32
21/04/2016;23:00;4290;3304;38;11.13;19.52;15.32
21/04/2016;23:30;4867;2640;35;11.13;19.52;15.32
22/04/2016;00:00;4551;2438;34;10.23;19.37;14.8
22/04/2016;00:30;4235;1450;29;10.23;19.37;14.8
22/04/2016;01:00;3978;1388;30;10.23;19.37;14.8
22/04/2016;01:30;3926;1393;30;10.23;19.37;14.8
22/04/2016;02:00;3900;1401;30;10.23;19.37;14.8
22/04/2016;02:30;3987;1370;30;10.23;19.37;14.8
22/04/2016;03:00;3737;1376;31;10.23;19.37;14.8
22/04/2016;03:30;3627;1369;31;10.23;19.37;14.8
22/04/2016;04:00;3545;914;28;10.23;19.37;14.8
22/04/2016;04:30;3511;931;28;10.23;19.37;14.8
22/04/2016;05:00;3494;943;28;10.23;19.37;14.8
22/04/2016;05:30;3642;936;27;10.23;19.37;14.8
22/04/2016;06:00;3729;1648;31;10.23;19.37;14.8
22/04/2016;06:30;3917;2304;33;10.23;19.37;14.8
22/04/2016;07:00;4131;2656;35;10.23;19.37;14.8
22/04/2016;07:30;4180;3378;38;10.23;19.37;14.8
22/04/2016;08:00;4296;3614;39;10.23;19.37;14.8
22/04/2016;08:30;4327;3638;39;10.23;19.37;14.8
22/04/2016;09:00;4387;3657;38;10.23;19.37;14.8
22/04/2016;09:30;4438;3626;38;10.23;19.37;14.8
22/04/2016;10:00;4439;3597;38;10.23;19.37;14.8
22/04/2016;10:30;4488;3557;37;10.23;19.37;14.8
22/04/2016;11:00;4428;3542;37;10.23;19.37;14.8
22/04/2016;11:30;4498;3453;37;10.23;19.37;14.8
22/04/2016;12:00;4493;3420;36;10.23;19.37;14.8
22/04/2016;12:30;4503;3279;36;10.23;19.37;14.8
22/04/2016;13:00;4420;3320;36;10.23;19.37;14.8
22/04/2016;13:30;4583;3258;36;10.23;19.37;14.8
22/04/2016;14:00;4387;3176;36;10.23;19.37;14.8
22/04/2016;14:30;4499;3226;36;10.23;19.37;14.8
22/04/2016;15:00;4325;3133;37;10.23;19.37;14.8
22/04/2016;15:30;4249;3278;37;10.23;19.37;14.8
22/04/2016;16:00;4209;3198;37;10.23;19.37;14.8
22/04/2016;16:30;4075;3262;38;10.23;19.37;14.8
22/04/2016;17:00;4023;3201;38;10.23;19.37;14.8
22/04/2016;17:30;4022;3229;38;10.23;19.37;14.8
22/04/2016;18:00;4041;3260;38;10.23;19.37;14.8
22/04/2016;18:30;4090;3341;38;10.23;19.37;14.8
22/04/2016;19:00;4263;3427;38;10.23;19.37;14.8
22/04/2016;19:30;4275;3439;38;10.23;19.37;14.8
22/04/2016;20:00;4357;3442;38;10.23;19.37;14.8
22/04/2016;20:30;4292;3387;38;10.23;19.37;14.8
22/04/2016;21:00;4379;3423;38;10.23;19.37;14.8
22/04/2016;21:30;4182;3080;36;10.23;19.37;14.8
22/04/2016;22:00;4124;2914;36;10.23;19.37;14.8
22/04/2016;22:30;4159;2855;36;10.23;19.37;14.8
22/04/2016;23:00;4201;2886;35;10.23;19.37;14.8
22/04/2016;23:30;4896;2366;33;10.23;19.37;14.8
23/04/2016;00:00;4586;1838;30;10.98;19.2;15.09
23/04/2016;00:30;4249;1312;27;10.98;19.2;15.09
23/04/2016;01:00;4000;946;26;10.98;19.2;15.09
23/04/2016;01:30;3931;639;24;10.98;19.2;15.09
23/04/2016;02:00;3860;527;23;10.98;19.2;15.09
23/04/2016;02:30;3957;548;24;10.98;19.2;15.09
23/04/2016;03:00;3750;531;24;10.98;19.2;15.09
23/04/2016;03:30;3575;533;24;10.98;19.2;15.09
23/04/2016;04:00;3486;547;25;10.98;19.2;15.09
23/04/2016;04:30;3501;517;25;10.98;19.2;15.09
23/04/2016;05:00;3483;525;25;10.98;19.2;15.09
23/04/2016;05:30;3477;530;25;10.98;19.2;15.09
23/04/2016;06:00;3538;530;24;10.98;19.2;15.09
23/04/2016;06:30;3542;531;24;10.98;19.2;15.09
23/04/2016;07:00;3570;547;24;10.98;19.2;15.09
23/04/2016;07:30;3613;569;24;10.98;19.2;15.09
23/04/2016;08:00;3711;582;24;10.98;19.2;15.09
23/04/2016;08:30;3858;570;23;10.98;19.2;15.09
23/04/2016;09:00;4005;568;23;10.98;19.2;15.09
23/04/2016;09:30;4103;563;22;10.98;19.2;15.09
23/04/2016;10:00;4175;559;22;10.98;19.2;15.09
23/04/2016;10:30;4218;567;22;10.98;19.2;15.09
23/04/2016;11:00;4186;558;22;10.98;19.2;15.09
23/04/2016;11:30;4242;529;21;10.98;19.2;15.09
23/04/2016;12:00;4327;532;21;10.98;19.2;15.09
23/04/2016;12:30;4440;595;22;10.98;19.2;15.09
23/04/2016;13:00;4322;518;21;10.98;19.2;15.09
23/04/2016;13:30;4427;556;22;10.98;19.2;15.09
23/04/2016;14:00;4269;522;22;10.98;19.2;15.09
23/04/2016;14:30;4303;523;22;10.98;19.2;15.09
23/04/2016;15:00;4193;518;22;10.98;19.2;15.09
23/04/2016;15:30;4072;509;22;10.98;19.2;15.09
23/04/2016;16:00;4001;539;23;10.98;19.2;15.09
23/04/2016;16:30;3873;512;22;10.98;19.2;15.09
23/04/2016;17:00;3859;549;23;10.98;19.2;15.09
23/04/2016;17:30;3850;540;23;10.98;19.2;15.09
23/04/2016;18:00;3876;569;23;10.98;19.2;15.09
23/04/2016;18:30;3952;516;23;10.98;19.2;15.09
23/04/2016;19:00;4075;553;23;10.98;19.2;15.09
23/04/2016;19:30;4134;609;22;10.98;19.2;15.09
23/04/2016;20:00;4169;563;22;10.98;19.2;15.09
23/04/2016;20:30;4170;570;22;10.98;19.2;15.09
23/04/2016;21:00;4280;576;22;10.98;19.2;15.09
23/04/2016;21:30;4134;642;22;10.98;19.2;15.09
23/04/2016;22:00;4061;631;22;10.98;19.2;15.09
23/04/2016;22:30;4095;613;23;10.98;19.2;15.09
23/04/2016;23:00;4217;612;22;10.98;19.2;15.09
23/04/2016;23:30;4848;635;23;10.98;19.2;15.09
24/04/2016;00:00;4562;585;22;8.8;15.82;12.31
24/04/2016;00:30;4238;551;23;8.8;15.82;12.31
24/04/2016;01:00;4003;561;24;8.8;15.82;12.31
24/04/2016;01:30;3971;590;25;8.8;15.82;12.31
24/04/2016;02:00;3871;521;25;8.8;15.82;12.31
24/04/2016;02:30;4007;493;25;8.8;15.82;12.31
24/04/2016;03:00;3746;532;26;8.8;15.82;12.31
24/04/2016;03:30;3626;525;26;8.8;15.82;12.31
24/04/2016;04:00;3517;576;27;8.8;15.82;12.31
24/04/2016;04:30;3460;543;26;8.8;15.82;12.31
24/04/2016;05:00;3435;545;26;8.8;15.82;12.31
24/04/2016;05:30;3447;529;25;8.8;15.82;12.31
24/04/2016;06:00;3468;528;25;8.8;15.82;12.31
24/04/2016;06:30;3431;543;25;8.8;15.82;12.31
24/04/2016;07:00;3448;591;26;8.8;15.82;12.31
24/04/2016;07:30;3468;568;25;8.8;15.82;12.31
24/04/2016;08:00;3547;572;25;8.8;15.82;12.31
24/04/2016;08:30;3703;568;24;8.8;15.82;12.31
24/04/2016;09:00;3837;550;24;8.8;15.82;12.31
24/04/2016;09:30;3984;585;24;8.8;15.82;12.31
24/04/2016;10:00;4079;547;24;8.8;15.82;12.31
24/04/2016;10:30;4150;617;23;8.8;15.82;12.31
24/04/2016;11:00;4170;565;23;8.8;15.82;12.31
24/04/2016;11:30;4196;622;23;8.8;15.82;12.31
24/04/2016;12:00;4304;536;22;8.8;15.82;12.31
24/04/2016;12:30;4416;573;22;8.8;15.82;12.31
24/04/2016;13:00;4307;570;22;8.8;15.82;12.31
24/04/2016;13:30;4344;515;22;8.8;15.82;12.31
24/04/2016;14:00;4145;523;23;8.8;15.82;12.31
24/04/2016;14:30;4171;498;23;8.8;15.82;12.31
24/04/2016;15:00;4030;565;24;8.8;15.82;12.31
24/04/2016;15:30;3963;547;24;8.8;15.82;12.31
24/04/2016;16:00;3869;558;24;8.8;15.82;12.31
24/04/2016;16:30;3786;511;24;8.8;15.82;12.31
24/04/2016;17:00;3728;549;24;8.8;15.82;12.31
24/04/2016;17:30;3745;524;24;8.8;15.82;12.31
24/04/2016;18:00;3806;547;24;8.8;15.82;12.31
24/04/2016;18:30;3923;505;22;8.8;15.82;12.31
24/04/2016;19:00;4085;505;22;8.8;15.82;12.31
24/04/2016;19:30;4211;528;22;8.8;15.82;12.31
24/04/2016;20:00;4298;533;22;8.8;15.82;12.31
24/04/2016;20:30;4346;548;22;8.8;15.82;12.31
24/04/2016;21:00;4510;516;21;8.8;15.82;12.31
24/04/2016;21:30;4368;508;21;8.8;15.82;12.31
24/04/2016;22:00;4245;515;21;8.8;15.82;12.31
24/04/2016;22:30;4265;534;22;8.8;15.82;12.31
24/04/2016;23:00;4361;533;21;8.8;15.82;12.31
24/04/2016;23:30;4937;546;21;8.8;15.82;12.31
25/04/2016;00:00;4640;540;22;6.08;16.07;11.08
25/04/2016;00:30;4383;516;22;6.08;16.07;11.08
25/04/2016;01:00;4140;543;23;6.08;16.07;11.08
25/04/2016;01:30;4132;529;23;6.08;16.07;11.08
25/04/2016;02:00;4048;541;23;6.08;16.07;11.08
25/04/2016;02:30;4200;517;23;6.08;16.07;11.08
25/04/2016;03:00;3952;585;24;6.08;16.07;11.08
25/04/2016;03:30;3833;504;23;6.08;16.07;11.08
25/04/2016;04:00;3735;550;23;6.08;16.07;11.08
25/04/2016;04:30;3695;583;24;6.08;16.07;11.08
25/04/2016;05:00;3712;572;23;6.08;16.07;11.08
25/04/2016;05:30;3800;625;26;6.08;16.07;11.08
25/04/2016;06:00;3904;845;30;6.08;16.07;11.08
25/04/2016;06:30;4095;1129;30;6.08;16.07;11.08
25/04/2016;07:00;4281;1165;30;6.08;16.07;11.08
25/04/2016;07:30;4364;1324;31;6.08;16.07;11.08
25/04/2016;08:00;4456;1440;30;6.08;16.07;11.08
25/04/2016;08:30;4530;1564;31;6.08;16.07;11.08
25/04/2016;09:00;4619;1566;32;6.08;16.07;11.08
25/04/2016;09:30;4668;1665;34;6.08;16.07;11.08
25/04/2016;10:00;4670;1612;35;6.08;16.07;11.08
25/04/2016;10:30;4701;1865;37;6.08;16.07;11.08
25/04/2016;11:00;4695;1957;39;6.08;16.07;11.08
25/04/2016;11:30;4686;1847;39;6.08;16.07;11.08
25/04/2016;12:00;4802;1893;40;6.08;16.07;11.08
25/04/2016;12:30;4815;1566;38;6.08;16.07;11.08
25/04/2016;13:00;4728;1552;38;6.08;16.07;11.08
25/04/2016;13:30;4820;1510;38;6.08;16.07;11.08
25/04/2016;14:00;4686;1557;38;6.08;16.07;11.08
25/04/2016;14:30;4740;1472;38;6.08;16.07;11.08
25/04/2016;15:00;4638;1528;42;6.08;16.07;11.08
25/04/2016;15:30;4510;1468;43;6.08;16.07;11.08
25/04/2016;16:00;4408;1511;44;6.08;16.07;11.08
25/04/2016;16:30;4336;1456;43;6.08;16.07;11.08
25/04/2016;17:00;4198;1452;43;6.08;16.07;11.08
25/04/2016;17:30;4162;1484;43;6.08;16.07;11.08
25/04/2016;18:00;4235;1470;43;6.08;16.07;11.08
25/04/2016;18:30;4273;1507;44;6.08;16.07;11.08
25/04/2016;19:00;4396;1509;43;6.08;16.07;11.08
25/04/2016;19:30;4545;1522;43;6.08;16.07;11.08
25/04/2016;20:00;4538;1514;43;6.08;16.07;11.08
25/04/2016;20:30;4525;1466;43;6.08;16.07;11.08
25/04/2016;21:00;4623;1469;42;6.08;16.07;11.08
25/04/2016;21:30;4522;1495;42;6.08;16.07;11.08
25/04/2016;22:00;4399;1473;42;6.08;16.07;11.08
25/04/2016;22:30;4356;1432;41;6.08;16.07;11.08
25/04/2016;23:00;4502;1450;39;6.08;16.07;11.08
25/04/2016;23:30;5043;1324;37;6.08;16.07;11.08
26/04/2016;00:00;4821;1069;35;4.2;17.57;10.88
26/04/2016;00:30;4495;760;33;4.2;17.57;10.88
26/04/2016;01:00;4238;700;30;4.2;17.57;10.88
26/04/2016;01:30;4281;758;29;4.2;17.57;10.88
26/04/2016;02:00;4178;761;29;4.2;17.57;10.88
26/04/2016;02:30;4310;786;30;4.2;17.57;10.88
26/04/2016;03:00;4087;875;31;4.2;17.57;10.88
26/04/2016;03:30;3940;955;31;4.2;17.57;10.88
26/04/2016;04:00;3871;978;32;4.2;17.57;10.88
26/04/2016;04:30;3816;1089;33;4.2;17.57;10.88
26/04/2016;05:00;3843;1112;33;4.2;17.57;10.88
26/04/2016;05:30;3888;1513;35;4.2;17.57;10.88
26/04/2016;06:00;4060;1742;36;4.2;17.57;10.88
26/04/2016;06:30;4239;2559;42;4.2;17.57;10.88
26/04/2016;07:00;4438;3255;46;4.2;17.57;10.88
26/04/2016;07:30;4465;4424;52;4.2;17.57;10.88
26/04/2016;08:00;4560;4698;53;4.2;17.57;10.88
26/04/2016;08:30;4623;4991;53;4.2;17.57;10.88
26/04/2016;09:00;4691;5086;54;4.2;17.57;10.88
26/04/2016;09:30;4689;5107;53;4.2;17.57;10.88
26/04/2016;10:00;4730;5116;52;4.2;17.57;10.88
26/04/2016;10:30;4724;5155;52;4.2;17.57;10.88
26/04/2016;11:00;4700;5139;52;4.2;17.57;10.88
26/04/2016;11:30;4647;5095;52;4.2;17.57;10.88
26/04/2016;12:00;4779;5237;57;4.2;17.57;10.88
26/04/2016;12:30;4746;4978;56;4.2;17.57;10.88
26/04/2016;13:00;4638;5064;56;4.2;17.57;10.88
26/04/2016;13:30;4736;4874;56;4.2;17.57;10.88
26/04/2016;14:00;4598;4808;55;4.2;17.57;10.88
26/04/2016;14:30;4672;5080;56;4.2;17.57;10.88
26/04/2016;15:00;4542;4905;57;4.2;17.57;10.88
26/04/2016;15:30;4444;4844;53;4.2;17.57;10.88
26/04/2016;16:00;4373;4754;52;4.2;17.57;10.88
26/04/2016;16:30;4260;4820;50;4.2;17.57;10.88
26/04/2016;17:00;4227;4771;50;4.2;17.57;10.88
26/04/2016;17:30;4240;4893;53;4.2;17.57;10.88
26/04/2016;18:00;4202;5086;55;4.2;17.57;10.88
26/04/2016;18:30;4313;4889;54;4.2;17.57;10.88
26/04/2016;19:00;4416;4880;52;4.2;17.57;10.88
26/04/2016;19:30;4507;4769;53;4.2;17.57;10.88
26/04/2016;20:00;4535;4776;54;4.2;17.57;10.88
26/04/2016;20:30;4480;4710;57;4.2;17.57;10.88
26/04/2016;21:00;4624;4785;59;4.2;17.57;10.88
26/04/2016;21:30;4469;4990;60;4.2;17.57;10.88
26/04/2016;22:00;4395;4919;60;4.2;17.57;10.88
26/04/2016;22:30;4355;4768;60;4.2;17.57;10.88
26/04/2016;23:00;4492;4997;60;4.2;17.57;10.88
26/04/2016;23:30;5002;4438;60;4.2;17.57;10.88
27/04/2016;00:00;4781;4083;58;7.67;17.2;12.43
27/04/2016;00:30;4469;3083;52;7.67;17.2;12.43
27/04/2016;01:00;4172;2666;49;7.67;17.2;12.43
27/04/2016;01:30;4161;2548;48;7.67;17.2;12.43
27/04/2016;02:00;4093;2524;49;7.67;17.2;12.43
27/04/2016;02:30;4199;2381;48;7.67;17.2;12.43
27/04/2016;03:00;3986;2357;49;7.67;17.2;12.43
27/04/2016;03:30;3878;2114;48;7.67;17.2;12.43
27/04/2016;04:00;3814;2110;48;7.67;17.2;12.43
27/04/2016;04:30;3785;2193;48;7.67;17.2;12.43
27/04/2016;05:00;3758;2227;48;7.67;17.2;12.43
27/04/2016;05:30;3828;2741;53;7.67;17.2;12.43
27/04/2016;06:00;3947;2856;54;7.67;17.2;12.43
27/04/2016;06:30;4174;3199;58;7.67;17.2;12.43
27/04/2016;07:00;4367;3300;62;7.67;17.2;12.43
27/04/2016;07:30;4400;4083;66;7.67;17.2;12.43
27/04/2016;08:00;4491;4658;68;7.67;17.2;12.43
27/04/2016;08:30;4572;4981;68;7.67;17.2;12.43
27/04/2016;09:00;4660;5028;68;7.67;17.2;12.43
27/04/2016;09:30;4732;5051;67;7.67;17.2;12.43
27/04/2016;10:00;4690;5048;68;7.67;17.2;12.43
27/04/2016;10:30;4678;4958;67;7.67;17.2;12.43
27/04/2016;11:00;4738;4972;68;7.67;17.2;12.43
27/04/2016;11:30;4763;4925;68;7.67;17.2;12.43
27/04/2016;12:00;4784;4926;68;7.67;17.2;12.43
27/04/2016;12:30;4796;4639;68;7.67;17.2;12.43
27/04/2016;13:00;4717;4650;68;7.67;17.2;12.43
27/04/2016;13:30;4801;4673;68;7.67;17.2;12.43
27/04/2016;14:00;4670;4610;69;7.67;17.2;12.43
27/04/2016;14:30;4802;4706;69;7.67;17.2;12.43
27/04/2016;15:00;4651;4636;71;7.67;17.2;12.43
27/04/2016;15:30;4515;4715;70;7.67;17.2;12.43
27/04/2016;16:00;4442;4657;69;7.67;17.2;12.43
27/04/2016;16:30;4352;4595;69;7.67;17.2;12.43
27/04/2016;17:00;4324;4700;71;7.67;17.2;12.43
27/04/2016;17:30;4209;4839;71;7.67;17.2;12.43
27/04/2016;18:00;4315;5011;72;7.67;17.2;12.43
27/04/2016;18:30;4355;4964;72;7.67;17.2;12.43
27/04/2016;19:00;4485;5191;73;7.67;17.2;12.43
27/04/2016;19:30;4582;4991;72;7.67;17.2;12.43
27/04/2016;20:00;4636;4945;73;7.67;17.2;12.43
27/04/2016;20:30;4596;5077;74;7.67;17.2;12.43
27/04/2016;21:00;4651;4694;71;7.67;17.2;12.43
27/04/2016;21:30;4560;4458;71;7.67;17.2;12.43
27/04/2016;22:00;4434;4376;69;7.67;17.2;12.43
27/04/2016;22:30;4386;4262;67;7.67;17.2;12.43
27/04/2016;23:00;4540;4357;67;7.67;17.2;12.43
27/04/2016;23:30;5097;4095;67;7.67;17.2;12.43
28/04/2016;00:00;4745;3504;67;7.4;18.75;13.08
28/04/2016;00:30;4471;3113;62;7.4;18.75;13.08
28/04/2016;01:00;4289;2900;60;7.4;18.75;13.08
28/04/2016;01:30;4204;2569;52;7.4;18.75;13.08
28/04/2016;02:00;4175;2527;52;7.4;18.75;13.08
28/04/2016;02:30;4265;2446;50;7.4;18.75;13.08
28/04/2016;03:00;4072;2284;50;7.4;18.75;13.08
28/04/2016;03:30;3851;2271;50;7.4;18.75;13.08
28/04/2016;04:00;3741;2225;51;7.4;18.75;13.08
28/04/2016;04:30;3694;2273;53;7.4;18.75;13.08
