Périmètre;Nature;Date;Heures;Consommation
Bretagne;Données définitives;07/01/2020;18:30;3568
Bretagne;Données définitives;07/01/2020;19:00;3639
Bretagne;Données définitives;07/01/2020;19:30;3568
Bretagne;Données définitives;07/01/2020;20:00;3434
Bretagne;Données définitives;07/01/2020;20:30;3263
Bretagne;Données définitives;07/01/2020;21:00;3142
Bretagne;Données définitives;07/01/2020;21:30;3009
Bretagne;Données définitives;07/01/2020;22:00;3061
Bretagne;Données définitives;07/01/2020;22:30;3038
Bretagne;Données définitives;07/01/2020;23:00;3222
Bretagne;Données définitives;07/01/2020;23:30;3078
Bretagne;Données définitives;08/01/2020;00:00;3309
Bretagne;Données définitives;08/01/2020;00:30;3154
Bretagne;Données définitives;08/01/2020;01:00;2906
Bretagne;Données définitives;08/01/2020;01:30;2798
Bretagne;Données définitives;08/01/2020;02:00;2905
Bretagne;Données définitives;08/01/2020;02:30;2748
Bretagne;Données définitives;08/01/2020;03:00;2617
Bretagne;Données définitives;08/01/2020;03:30;2539
Bretagne;Données définitives;08/01/2020;04:00;2498
Bretagne;Données définitives;08/01/2020;04:30;2497
Bretagne;Données définitives;08/01/2020;05:00;2510
Bretagne;Données définitives;08/01/2020;05:30;2610
Bretagne;Données définitives;08/01/2020;06:00;2679
Bretagne;Données définitives;08/01/2020;06:30;2919
Bretagne;Données définitives;08/01/2020;07:00;3059
Bretagne;Données définitives;08/01/2020;07:30;3268
Bretagne;Données définitives;08/01/2020;08:00;3324
Bretagne;Données définitives;08/01/2020;08:30;3442
Bretagne;Données définitives;08/01/2020;09:00;3475
Bretagne;Données définitives;08/01/2020;09:30;3448
Bretagne;Données définitives;08/01/2020;10:00;3426
Bretagne;Données définitives;08/01/2020;10:30;3403
Bretagne;Données définitives;08/01/2020;11:00;3404
Bretagne;Données définitives;08/01/2020;11:30;3438
Bretagne;Données définitives;08/01/2020;12:00;3461
Bretagne;Données définitives;08/01/2020;12:30;3494
Bretagne;Données définitives;08/01/2020;13:00;3529
Bretagne;Données définitives;08/01/2020;13:30;3400
Bretagne;Données définitives;08/01/2020;14:00;3394
Bretagne;Données définitives;08/01/2020;14:30;3342
Bretagne;Données définitives;08/01/2020;15:00;3270
Bretagne;Données définitives;08/01/2020;15:30;3220
Bretagne;Données définitives;08/01/2020;16:00;3205
Bretagne;Données définitives;08/01/2020;16:30;3187
Bretagne;Données définitives;08/01/2020;17:00;3211
Bretagne;Données définitives;08/01/2020;17:30;3242
Bretagne;Données définitives;08/01/2020;18:00;3373
Bretagne;Données définitives;08/01/2020;18:30;3422
Bretagne;Données définitives;08/01/2020;19:00;3512
Bretagne;Données définitives;08/01/2020;19:30;3430
Bretagne;Données définitives;08/01/2020;20:00;3297
Bretagne;Données définitives;08/01/2020;20:30;3121
Bretagne;Données définitives;08/01/2020;21:00;3009
Bretagne;Données définitives;08/01/2020;21:30;2893
Bretagne;Données définitives;08/01/2020;22:00;2952
Bretagne;Données définitives;08/01/2020;22:30;2931
Bretagne;Données définitives;08/01/2020;23:00;3113
Bretagne;Données définitives;08/01/2020;23:30;2975
Bretagne;Données définitives;09/01/2020;00:00;3215
Bretagne;Données définitives;09/01/2020;00:30;3072
Bretagne;Données définitives;09/01/2020;01:00;2830
Bretagne;Données définitives;09/01/2020;01:30;2727
Bretagne;Données définitives;09/01/2020;02:00;2829
Bretagne;Données définitives;09/01/2020;02:30;2685
Bretagne;Données définitives;09/01/2020;03:00;2534
Bretagne;Données définitives;09/01/2020;03:30;2459
Bretagne;Données définitives;09/01/2020;04:00;2419
Bretagne;Données définitives;09/01/2020;04:30;2430
Bretagne;Données définitives;09/01/2020;05:00;2446
Bretagne;Données définitives;09/01/2020;05:30;2536
Bretagne;Données définitives;09/01/2020;06:00;2613
Bretagne;Données définitives;09/01/2020;06:30;2835
Bretagne;Données définitives;09/01/2020;07:00;3017
Bretagne;Données définitives;09/01/2020;07:30;3205
Bretagne;Données définitives;09/01/2020;08:00;3269
Bretagne;Données définitives;09/01/2020;08:30;3384
Bretagne;Données définitives;09/01/2020;09:00;3398
Bretagne;Données définitives;09/01/2020;09:30;3361
Bretagne;Données définitives;09/01/2020;10:00;3354
Bretagne;Données définitives;09/01/2020;10:30;3341
Bretagne;Données définitives;09/01/2020;11:00;3374
Bretagne;Données définitives;09/01/2020;11:30;3391
Bretagne;Données définitives;09/01/2020;12:00;3435
Bretagne;Données définitives;09/01/2020;12:30;3470
Bretagne;Données définitives;09/01/2020;13:00;3478
Bretagne;Données définitives;09/01/2020;13:30;3323
Bretagne;Données définitives;09/01/2020;14:00;3278
Bretagne;Données définitives;09/01/2020;14:30;3187
Bretagne;Données définitives;09/01/2020;15:00;3072
Bretagne;Données définitives;09/01/2020;15:30;3012
