Date;Heures;Consommation;Gaz;Tmin;Tmax;Tmoy
04/01/2017;13:30;11378;8547;-4.14;3.43;-0.35
04/01/2017;14:00;11293;8540;-4.14;3.43;-0.35
04/01/2017;14:30;11091;8600;-4.14;3.43;-0.35
04/01/2017;15:00;10836;8513;-4.14;3.43;-0.35
04/01/2017;15:30;10866;8683;-4.14;3.43;-0.35
04/01/2017;16:00;10904;8729;-4.14;3.43;-0.35
04/01/2017;16:30;10902;8761;-4.14;3.43;-0.35
04/01/2017;17:00;10900;8776;-4.14;3.43;-0.35
04/01/2017;17:30;11257;9007;-4.14;3.43;-0.35
04/01/2017;18:00;11507;9025;-4.14;3.43;-0.35
04/01/2017;18:30;11614;9015;-4.14;3.43;-0.35
04/01/2017;19:00;11771;9025;-4.14;3.43;-0.35
04/01/2017;19:30;11570;9037;-4.14;3.43;-0.35
04/01/2017;20:00;11244;8992;-4.14;3.43;-0.35
04/01/2017;20:30;11061;8974;-4.14;3.43;-0.35
04/01/2017;21:00;10810;8881;-4.14;3.43;-0.35
04/01/2017;21:30;10603;8505;-4.14;3.43;-0.35
04/01/2017;22:00;10303;8511;-4.14;3.43;-0.35
04/01/2017;22:30;10468;8609;-4.14;3.43;-0.35
04/01/2017;23:00;10727;8679;-4.14;3.43;-0.35
04/01/2017;23:30;10840;8525;-4.14;3.43;-0.35
05/01/2017;00:00;10486;8540;0.03;3.71;1.87
05/01/2017;00:30;10252;7396;0.03;3.71;1.87
05/01/2017;01:00;9965;7140;0.03;3.71;1.87
05/01/2017;01:30;10081;7274;0.03;3.71;1.87
05/01/2017;02:00;10089;7201;0.03;3.71;1.87
05/01/2017;02:30;10125;7234;0.03;3.71;1.87
05/01/2017;03:00;9994;7000;0.03;3.71;1.87
05/01/2017;03:30;9874;7282;0.03;3.71;1.87
05/01/2017;04:00;9734;7161;0.03;3.71;1.87
05/01/2017;04:30;9791;7308;0.03;3.71;1.87
05/01/2017;05:00;9764;7280;0.03;3.71;1.87
05/01/2017;05:30;10089;7341;0.03;3.71;1.87
05/01/2017;06:00;10277;7530;0.03;3.71;1.87
05/01/2017;06:30;10615;7520;0.03;3.71;1.87
05/01/2017;07:00;10937;7865;0.03;3.71;1.87
05/01/2017;07:30;11120;8611;0.03;3.71;1.87
05/01/2017;08:00;11350;8677;0.03;3.71;1.87
05/01/2017;08:30;11322;8909;0.03;3.71;1.87
05/01/2017;09:00;11397;8892;0.03;3.71;1.87
05/01/2017;09:30;11485;8924;0.03;3.71;1.87
05/01/2017;10:00;11473;8916;0.03;3.71;1.87
05/01/2017;10:30;11458;8923;0.03;3.71;1.87
05/01/2017;11:00;11460;8979;0.03;3.71;1.87
05/01/2017;11:30;11498;9048;0.03;3.71;1.87
05/01/2017;12:00;11433;9054;0.03;3.71;1.87
05/01/2017;12:30;11193;8954;0.03;3.71;1.87
05/01/2017;13:00;11229;8715;0.03;3.71;1.87
05/01/2017;13:30;11184;8677;0.03;3.71;1.87
05/01/2017;14:00;11131;8656;0.03;3.71;1.87
05/01/2017;14:30;10970;8723;0.03;3.71;1.87
05/01/2017;15:00;10743;8684;0.03;3.71;1.87
05/01/2017;15:30;10851;8780;0.03;3.71;1.87
05/01/2017;16:00;10885;8617;0.03;3.71;1.87
05/01/2017;16:30;10964;8520;0.03;3.71;1.87
05/01/2017;17:00;10911;8582;0.03;3.71;1.87
05/01/2017;17:30;11246;8833;0.03;3.71;1.87
05/01/2017;18:00;11490;8920;0.03;3.71;1.87
05/01/2017;18:30;11676;8879;0.03;3.71;1.87
05/01/2017;19:00;11813;9045;0.03;3.71;1.87
05/01/2017;19:30;11583;9035;0.03;3.71;1.87
05/01/2017;20:00;11258;9062;0.03;3.71;1.87
05/01/2017;20:30;11139;8970;0.03;3.71;1.87
05/01/2017;21:00;10920;8794;0.03;3.71;1.87
05/01/2017;21:30;10676;8528;0.03;3.71;1.87
05/01/2017;22:00;10325;8561;0.03;3.71;1.87
05/01/2017;22:30;10636;8241;0.03;3.71;1.87
05/01/2017;23:00;10938;8500;0.03;3.71;1.87
05/01/2017;23:30;11040;8743;0.03;3.71;1.87
06/01/2017;00:00;10688;8760;-5.9;0.68;-2.61
06/01/2017;00:30;10543;7910;-5.9;0.68;-2.61
06/01/2017;01:00;10323;7582;-5.9;0.68;-2.61
06/01/2017;01:30;10518;7397;-5.9;0.68;-2.61
06/01/2017;02:00;10540;7440;-5.9;0.68;-2.61
06/01/2017;02:30;10634;7442;-5.9;0.68;-2.61
06/01/2017;03:00;10488;7149;-5.9;0.68;-2.61
06/01/2017;03:30;10411;7306;-5.9;0.68;-2.61
06/01/2017;04:00;10320;7164;-5.9;0.68;-2.61
06/01/2017;04:30;10332;7266;-5.9;0.68;-2.61
06/01/2017;05:00;10398;7195;-5.9;0.68;-2.61
06/01/2017;05:30;10729;7435;-5.9;0.68;-2.61
06/01/2017;06:00;10902;7527;-5.9;0.68;-2.61
06/01/2017;06:30;11131;7865;-5.9;0.68;-2.61
06/01/2017;07:00;11510;8212;-5.9;0.68;-2.61
06/01/2017;07:30;11702;8736;-5.9;0.68;-2.61
06/01/2017;08:00;12021;8970;-5.9;0.68;-2.61
06/01/2017;08:30;11929;9235;-5.9;0.68;-2.61
06/01/2017;09:00;12009;9256;-5.9;0.68;-2.61
06/01/2017;09:30;12057;9197;-5.9;0.68;-2.61
06/01/2017;10:00;12007;8953;-5.9;0.68;-2.61
06/01/2017;10:30;11929;8557;-5.9;0.68;-2.61
06/01/2017;11:00;11819;8524;-5.9;0.68;-2.61
06/01/2017;11:30;11818;8685;-5.9;0.68;-2.61
06/01/2017;12:00;11681;8987;-5.9;0.68;-2.61
06/01/2017;12:30;11415;8978;-5.9;0.68;-2.61
06/01/2017;13:00;11473;8873;-5.9;0.68;-2.61
06/01/2017;13:30;11335;8462;-5.9;0.68;-2.61
06/01/2017;14:00;11225;8246;-5.9;0.68;-2.61
06/01/2017;14:30;11008;8607;-5.9;0.68;-2.61
06/01/2017;15:00;10719;8267;-5.9;0.68;-2.61
06/01/2017;15:30;10788;8431;-5.9;0.68;-2.61
06/01/2017;16:00;10819;8455;-5.9;0.68;-2.61
06/01/2017;16:30;10834;8659;-5.9;0.68;-2.61
06/01/2017;17:00;10896;8651;-5.9;0.68;-2.61
06/01/2017;17:30;11305;8746;-5.9;0.68;-2.61
06/01/2017;18:00;11680;8771;-5.9;0.68;-2.61
06/01/2017;18:30;11813;9038;-5.9;0.68;-2.61
06/01/2017;19:00;11911;9082;-5.9;0.68;-2.61
06/01/2017;19:30;11773;9034;-5.9;0.68;-2.61
06/01/2017;20:00;11498;9029;-5.9;0.68;-2.61
06/01/2017;20:30;11381;9047;-5.9;0.68;-2.61
06/01/2017;21:00;11159;8949;-5.9;0.68;-2.61
06/01/2017;21:30;10966;8705;-5.9;0.68;-2.61
06/01/2017;22:00;10684;7894;-5.9;0.68;-2.61
06/01/2017;22:30;10975;8118;-5.9;0.68;-2.61
06/01/2017;23:00;11329;8189;-5.9;0.68;-2.61
06/01/2017;23:30;11488;8173;-5.9;0.68;-2.61
07/01/2017;00:00;11180;8181;-8.81;1.59;-3.61
07/01/2017;00:30;10999;7526;-8.81;1.59;-3.61
07/01/2017;01:00;10709;7542;-8.81;1.59;-3.61
07/01/2017;01:30;10871;7592;-8.81;1.59;-3.61
07/01/2017;02:00;10910;7539;-8.81;1.59;-3.61
07/01/2017;02:30;10919;7600;-8.81;1.59;-3.61
07/01/2017;03:00;10730;7564;-8.81;1.59;-3.61
07/01/2017;03:30;10629;7117;-8.81;1.59;-3.61
07/01/2017;04:00;10470;6947;-8.81;1.59;-3.61
07/01/2017;04:30;10405;6920;-8.81;1.59;-3.61
07/01/2017;05:00;10369;6908;-8.81;1.59;-3.61
07/01/2017;05:30;10465;7105;-8.81;1.59;-3.61
07/01/2017;06:00;10491;7096;-8.81;1.59;-3.61
07/01/2017;06:30;10404;7127;-8.81;1.59;-3.61
07/01/2017;07:00;10475;7139;-8.81;1.59;-3.61
07/01/2017;07:30;10546;6977;-8.81;1.59;-3.61
07/01/2017;08:00;10758;7018;-8.81;1.59;-3.61
07/01/2017;08:30;10817;7374;-8.81;1.59;-3.61
07/01/2017;09:00;11009;7331;-8.81;1.59;-3.61
07/01/2017;09:30;11236;7513;-8.81;1.59;-3.61
07/01/2017;10:00;11252;7528;-8.81;1.59;-3.61
07/01/2017;10:30;11242;7635;-8.81;1.59;-3.61
07/01/2017;11:00;11098;7648;-8.81;1.59;-3.61
07/01/2017;11:30;11140;7587;-8.81;1.59;-3.61
07/01/2017;12:00;11076;7510;-8.81;1.59;-3.61
07/01/2017;12:30;10988;7510;-8.81;1.59;-3.61
07/01/2017;13:00;11023;7539;-8.81;1.59;-3.61
07/01/2017;13:30;10797;7439;-8.81;1.59;-3.61
07/01/2017;14:00;10588;7418;-8.81;1.59;-3.61
07/01/2017;14:30;10348;7266;-8.81;1.59;-3.61
07/01/2017;15:00;10080;7222;-8.81;1.59;-3.61
07/01/2017;15:30;10015;7171;-8.81;1.59;-3.61
07/01/2017;16:00;10045;7131;-8.81;1.59;-3.61
07/01/2017;16:30;10045;7244;-8.81;1.59;-3.61
07/01/2017;17:00;10064;7179;-8.81;1.59;-3.61
07/01/2017;17:30;10419;7152;-8.81;1.59;-3.61
07/01/2017;18:00;10863;7350;-8.81;1.59;-3.61
07/01/2017;18:30;10962;7695;-8.81;1.59;-3.61
07/01/2017;19:00;11128;7687;-8.81;1.59;-3.61
07/01/2017;19:30;11066;7632;-8.81;1.59;-3.61
07/01/2017;20:00;10905;7438;-8.81;1.59;-3.61
07/01/2017;20:30;10778;7226;-8.81;1.59;-3.61
07/01/2017;21:00;10663;7180;-8.81;1.59;-3.61
07/01/2017;21:30;10442;7105;-8.81;1.59;-3.61
07/01/2017;22:00;10195;7062;-8.81;1.59;-3.61
07/01/2017;22:30;10437;7133;-8.81;1.59;-3.61
07/01/2017;23:00;10810;7229;-8.81;1.59;-3.61
07/01/2017;23:30;10960;7148;-8.81;1.59;-3.61
08/01/2017;00:00;10662;7076;-3.13;2.71;-0.21
08/01/2017;00:30;10409;6523;-3.13;2.71;-0.21
08/01/2017;01:00;10119;6309;-3.13;2.71;-0.21
08/01/2017;01:30;10074;5956;-3.13;2.71;-0.21
08/01/2017;02:00;10053;5893;-3.13;2.71;-0.21
08/01/2017;02:30;10060;5326;-3.13;2.71;-0.21
08/01/2017;03:00;9898;5263;-3.13;2.71;-0.21
08/01/2017;03:30;9807;5206;-3.13;2.71;-0.21
08/01/2017;04:00;9603;5178;-3.13;2.71;-0.21
08/01/2017;04:30;9506;5236;-3.13;2.71;-0.21
08/01/2017;05:00;9424;5263;-3.13;2.71;-0.21
08/01/2017;05:30;9488;5303;-3.13;2.71;-0.21
08/01/2017;06:00;9442;5298;-3.13;2.71;-0.21
08/01/2017;06:30;9327;5391;-3.13;2.71;-0.21
08/01/2017;07:00;9296;5393;-3.13;2.71;-0.21
08/01/2017;07:30;9282;5349;-3.13;2.71;-0.21
08/01/2017;08:00;9383;5392;-3.13;2.71;-0.21
08/01/2017;08:30;9418;5300;-3.13;2.71;-0.21
08/01/2017;09:00;9602;5355;-3.13;2.71;-0.21
08/01/2017;09:30;9879;5403;-3.13;2.71;-0.21
08/01/2017;10:00;10011;5477;-3.13;2.71;-0.21
08/01/2017;10:30;10230;5518;-3.13;2.71;-0.21
08/01/2017;11:00;10312;5670;-3.13;2.71;-0.21
08/01/2017;11:30;10524;5758;-3.13;2.71;-0.21
08/01/2017;12:00;10542;5774;-3.13;2.71;-0.21
08/01/2017;12:30;10525;5760;-3.13;2.71;-0.21
08/01/2017;13:00;10578;5766;-3.13;2.71;-0.21
08/01/2017;13:30;10384;5718;-3.13;2.71;-0.21
08/01/2017;14:00;10140;5356;-3.13;2.71;-0.21
08/01/2017;14:30;9883;5303;-3.13;2.71;-0.21
08/01/2017;15:00;9614;5283;-3.13;2.71;-0.21
08/01/2017;15:30;9557;5320;-3.13;2.71;-0.21
08/01/2017;16:00;9551;5412;-3.13;2.71;-0.21
08/01/2017;16:30;9545;5545;-3.13;2.71;-0.21
08/01/2017;17:00;9555;5673;-3.13;2.71;-0.21
08/01/2017;17:30;9769;5980;-3.13;2.71;-0.21
08/01/2017;18:00;10125;6570;-3.13;2.71;-0.21
08/01/2017;18:30;10412;6529;-3.13;2.71;-0.21
08/01/2017;19:00;10604;6710;-3.13;2.71;-0.21
08/01/2017;19:30;10618;6685;-3.13;2.71;-0.21
08/01/2017;20:00;10470;6666;-3.13;2.71;-0.21
08/01/2017;20:30;10476;6671;-3.13;2.71;-0.21
08/01/2017;21:00;10369;6348;-3.13;2.71;-0.21
08/01/2017;21:30;10141;6440;-3.13;2.71;-0.21
08/01/2017;22:00;9872;6257;-3.13;2.71;-0.21
08/01/2017;22:30;10081;6242;-3.13;2.71;-0.21
08/01/2017;23:00;10399;6396;-3.13;2.71;-0.21
08/01/2017;23:30;10527;6211;-3.13;2.71;-0.21
09/01/2017;00:00;10251;6394;-1.71;3.25;0.77
09/01/2017;00:30;10011;6237;-1.71;3.25;0.77
09/01/2017;01:00;9833;5936;-1.71;3.25;0.77
09/01/2017;01:30;9783;6201;-1.71;3.25;0.77
09/01/2017;02:00;9828;6152;-1.71;3.25;0.77
09/01/2017;02:30;9930;6128;-1.71;3.25;0.77
09/01/2017;03:00;9816;6004;-1.71;3.25;0.77
09/01/2017;03:30;9777;6121;-1.71;3.25;0.77
09/01/2017;04:00;9653;6045;-1.71;3.25;0.77
09/01/2017;04:30;9715;6345;-1.71;3.25;0.77
09/01/2017;05:00;9789;6561;-1.71;3.25;0.77
09/01/2017;05:30;10162;6817;-1.71;3.25;0.77
09/01/2017;06:00;10375;7052;-1.71;3.25;0.77
09/01/2017;06:30;10662;7570;-1.71;3.25;0.77
09/01/2017;07:00;11040;7803;-1.71;3.25;0.77
09/01/2017;07:30;11251;8563;-1.71;3.25;0.77
09/01/2017;08:00;11548;8676;-1.71;3.25;0.77
09/01/2017;08:30;11476;8899;-1.71;3.25;0.77
09/01/2017;09:00;11546;8949;-1.71;3.25;0.77
09/01/2017;09:30;11659;8948;-1.71;3.25;0.77
09/01/2017;10:00;11656;8927;-1.71;3.25;0.77
09/01/2017;10:30;11749;8892;-1.71;3.25;0.77
09/01/2017;11:00;11696;8896;-1.71;3.25;0.77
09/01/2017;11:30;11779;8861;-1.71;3.25;0.77
09/01/2017;12:00;11708;8909;-1.71;3.25;0.77
09/01/2017;12:30;11492;8852;-1.71;3.25;0.77
09/01/2017;13:00;11532;8852;-1.71;3.25;0.77
09/01/2017;13:30;11508;8744;-1.71;3.25;0.77
09/01/2017;14:00;11454;8729;-1.71;3.25;0.77
09/01/2017;14:30;11282;8753;-1.71;3.25;0.77
09/01/2017;15:00;11073;8727;-1.71;3.25;0.77
09/01/2017;15:30;11037;8336;-1.71;3.25;0.77
09/01/2017;16:00;11109;8287;-1.71;3.25;0.77
09/01/2017;16:30;11142;8333;-1.71;3.25;0.77
09/01/2017;17:00;11104;8323;-1.71;3.25;0.77
09/01/2017;17:30;11302;8358;-1.71;3.25;0.77
09/01/2017;18:00;11595;8317;-1.71;3.25;0.77
09/01/2017;18:30;11680;8591;-1.71;3.25;0.77
09/01/2017;19:00;11794;8594;-1.71;3.25;0.77
09/01/2017;19:30;11609;8556;-1.71;3.25;0.77
09/01/2017;20:00;11313;8545;-1.71;3.25;0.77
09/01/2017;20:30;11079;8337;-1.71;3.25;0.77
09/01/2017;21:00;10815;7919;-1.71;3.25;0.77
09/01/2017;21:30;10590;6560;-1.71;3.25;0.77
09/01/2017;22:00;10279;6170;-1.71;3.25;0.77
09/01/2017;22:30;10480;5979;-1.71;3.25;0.77
09/01/2017;23:00;10725;6005;-1.71;3.25;0.77
09/01/2017;23:30;10900;5834;-1.71;3.25;0.77
10/01/2017;00:00;10557;5921;-0.21;3.92;1.85
10/01/2017;00:30;10425;5945;-0.21;3.92;1.85
10/01/2017;01:00;10152;5787;-0.21;3.92;1.85
10/01/2017;01:30;10296;5855;-0.21;3.92;1.85
10/01/2017;02:00;10287;5859;-0.21;3.92;1.85
10/01/2017;02:30;10384;5948;-0.21;3.92;1.85
10/01/2017;03:00;10197;5848;-0.21;3.92;1.85
10/01/2017;03:30;10125;5949;-0.21;3.92;1.85
10/01/2017;04:00;9990;5851;-0.21;3.92;1.85
10/01/2017;04:30;10013;5892;-0.21;3.92;1.85
10/01/2017;05:00;10045;6049;-0.21;3.92;1.85
10/01/2017;05:30;10283;6156;-0.21;3.92;1.85
10/01/2017;06:00;10479;6391;-0.21;3.92;1.85
10/01/2017;06:30;10773;6754;-0.21;3.92;1.85
10/01/2017;07:00;11178;7272;-0.21;3.92;1.85
10/01/2017;07:30;11379;7841;-0.21;3.92;1.85
10/01/2017;08:00;11665;8113;-0.21;3.92;1.85
10/01/2017;08:30;11640;8231;-0.21;3.92;1.85
10/01/2017;09:00;11707;8247;-0.21;3.92;1.85
10/01/2017;09:30;11839;8223;-0.21;3.92;1.85
10/01/2017;10:00;11843;8220;-0.21;3.92;1.85
10/01/2017;10:30;11847;8220;-0.21;3.92;1.85
10/01/2017;11:00;11868;8194;-0.21;3.92;1.85
10/01/2017;11:30;11955;8004;-0.21;3.92;1.85
10/01/2017;12:00;11896;7973;-0.21;3.92;1.85
10/01/2017;12:30;11701;7934;-0.21;3.92;1.85
10/01/2017;13:00;11800;7947;-0.21;3.92;1.85
10/01/2017;13:30;11724;7955;-0.21;3.92;1.85
10/01/2017;14:00;11618;7931;-0.21;3.92;1.85
10/01/2017;14:30;11536;7928;-0.21;3.92;1.85
10/01/2017;15:00;11314;7918;-0.21;3.92;1.85
10/01/2017;15:30;11325;7843;-0.21;3.92;1.85
10/01/2017;16:00;11340;7820;-0.21;3.92;1.85
10/01/2017;16:30;11314;7953;-0.21;3.92;1.85
10/01/2017;17:00;11290;7960;-0.21;3.92;1.85
10/01/2017;17:30;11454;8280;-0.21;3.92;1.85
10/01/2017;18:00;11719;8234;-0.21;3.92;1.85
10/01/2017;18:30;11815;8293;-0.21;3.92;1.85
10/01/2017;19:00;11839;8325;-0.21;3.92;1.85
10/01/2017;19:30;11675;8327;-0.21;3.92;1.85
10/01/2017;20:00;11357;8328;-0.21;3.92;1.85
10/01/2017;20:30;11182;8243;-0.21;3.92;1.85
10/01/2017;21:00;10961;7909;-0.21;3.92;1.85
10/01/2017;21:30;10586;7329;-0.21;3.92;1.85
10/01/2017;22:00;10277;7130;-0.21;3.92;1.85
10/01/2017;22:30;10480;6975;-0.21;3.92;1.85
10/01/2017;23:00;10754;7204;-0.21;3.92;1.85
10/01/2017;23:30;10895;7332;-0.21;3.92;1.85
11/01/2017;00:00;10544;7309;-0.24;6.08;2.92
11/01/2017;00:30;10324;6325;-0.24;6.08;2.92
11/01/2017;01:00;10027;6102;-0.24;6.08;2.92
11/01/2017;01:30;10037;6098;-0.24;6.08;2.92
11/01/2017;02:00;10063;6191;-0.24;6.08;2.92
11/01/2017;02:30;10155;6302;-0.24;6.08;2.92
11/01/2017;03:00;10086;6055;-0.24;6.08;2.92
11/01/2017;03:30;10033;5831;-0.24;6.08;2.92
11/01/2017;04:00;9936;5690;-0.24;6.08;2.92
11/01/2017;04:30;9944;5688;-0.24;6.08;2.92
11/01/2017;05:00;9970;5679;-0.24;6.08;2.92
11/01/2017;05:30;10290;5932;-0.24;6.08;2.92
11/01/2017;06:00;10481;6222;-0.24;6.08;2.92
11/01/2017;06:30;10685;6278;-0.24;6.08;2.92
11/01/2017;07:00;11003;6757;-0.24;6.08;2.92
11/01/2017;07:30;11252;7355;-0.24;6.08;2.92
11/01/2017;08:00;11545;7600;-0.24;6.08;2.92
11/01/2017;08:30;11492;7585;-0.24;6.08;2.92
11/01/2017;09:00;11557;7569;-0.24;6.08;2.92
11/01/2017;09:30;11629;7528;-0.24;6.08;2.92
11/01/2017;10:00;11656;7460;-0.24;6.08;2.92
11/01/2017;10:30;11574;7466;-0.24;6.08;2.92
11/01/2017;11:00;11537;7593;-0.24;6.08;2.92
11/01/2017;11:30;11545;7872;-0.24;6.08;2.92
11/01/2017;12:00;11432;7791;-0.24;6.08;2.92
11/01/2017;12:30;11178;7702;-0.24;6.08;2.92
11/01/2017;13:00;11218;7719;-0.24;6.08;2.92
11/01/2017;13:30;11223;7600;-0.24;6.08;2.92
