Date;Heures;Electricite;Gaz;Tmin;Tmoy;Tmax;Taux de Co2
13/08/2016;19:00;2336;664;10.78;24.9;17.84;29
13/08/2016;19:30;2317;714;10.78;24.9;17.84;29
13/08/2016;20:00;2275;846;10.78;24.9;17.84;30
13/08/2016;20:30;2243;1093;10.78;24.9;17.84;33
13/08/2016;21:00;2235;1064;10.78;24.9;17.84;33
13/08/2016;21:30;2423;1105;10.78;24.9;17.84;33
13/08/2016;22:00;2521;1113;10.78;24.9;17.84;33
13/08/2016;22:30;2654;1104;10.78;24.9;17.84;33
13/08/2016;23:00;2726;1150;10.78;24.9;17.84;32
13/08/2016;23:30;2646;1109;10.78;24.9;17.84;32
14/08/2016;00:00;2621;1102;12.28;24.64;18.46;33
14/08/2016;00:30;2474;688;12.28;24.64;18.46;30
14/08/2016;01:00;2331;669;12.28;24.64;18.46;32
14/08/2016;01:30;2316;641;12.28;24.64;18.46;32
14/08/2016;02:00;2258;648;12.28;24.64;18.46;33
14/08/2016;02:30;2124;653;12.28;24.64;18.46;33
14/08/2016;03:00;2043;647;12.28;24.64;18.46;33
14/08/2016;03:30;1999;636;12.28;24.64;18.46;33
14/08/2016;04:00;1955;628;12.28;24.64;18.46;34
14/08/2016;04:30;1932;623;12.28;24.64;18.46;33
14/08/2016;05:00;1931;639;12.28;24.64;18.46;33
14/08/2016;05:30;1942;651;12.28;24.64;18.46;34
14/08/2016;06:00;1951;653;12.28;24.64;18.46;34
14/08/2016;06:30;1951;651;12.28;24.64;18.46;34
14/08/2016;07:00;1902;651;12.28;24.64;18.46;34
14/08/2016;07:30;1916;654;12.28;24.64;18.46;34
14/08/2016;08:00;1951;682;12.28;24.64;18.46;34
14/08/2016;08:30;2007;677;12.28;24.64;18.46;34
14/08/2016;09:00;2077;681;12.28;24.64;18.46;32
14/08/2016;09:30;2143;676;12.28;24.64;18.46;31
14/08/2016;10:00;2199;674;12.28;24.64;18.46;30
14/08/2016;10:30;2226;660;12.28;24.64;18.46;29
14/08/2016;11:00;2263;666;12.28;24.64;18.46;29
14/08/2016;11:30;2282;672;12.28;24.64;18.46;29
14/08/2016;12:00;2332;665;12.28;24.64;18.46;28
14/08/2016;12:30;2403;675;12.28;24.64;18.46;28
14/08/2016;13:00;2410;655;12.28;24.64;18.46;28
14/08/2016;13:30;2281;652;12.28;24.64;18.46;29
14/08/2016;14:00;2221;652;12.28;24.64;18.46;29
14/08/2016;14:30;2172;644;12.28;24.64;18.46;29
14/08/2016;15:00;2125;651;12.28;24.64;18.46;29
14/08/2016;15:30;2105;637;12.28;24.64;18.46;29
14/08/2016;16:00;2070;622;12.28;24.64;18.46;29
14/08/2016;16:30;2076;571;12.28;24.64;18.46;28
14/08/2016;17:00;2082;564;12.28;24.64;18.46;28
14/08/2016;17:30;2089;557;12.28;24.64;18.46;28
14/08/2016;18:00;2111;572;12.28;24.64;18.46;28
14/08/2016;18:30;2145;554;12.28;24.64;18.46;28
14/08/2016;19:00;2193;678;12.28;24.64;18.46;28
14/08/2016;19:30;2218;744;12.28;24.64;18.46;28
14/08/2016;20:00;2230;993;12.28;24.64;18.46;30
14/08/2016;20:30;2203;947;12.28;24.64;18.46;31
14/08/2016;21:00;2218;947;12.28;24.64;18.46;31
14/08/2016;21:30;2444;989;12.28;24.64;18.46;30
14/08/2016;22:00;2499;1012;12.28;24.64;18.46;31
14/08/2016;22:30;2634;935;12.28;24.64;18.46;31
14/08/2016;23:00;2722;983;12.28;24.64;18.46;30
14/08/2016;23:30;2622;949;12.28;24.64;18.46;30
15/08/2016;00:00;2588;951;13.08;24.92;19.0;31
15/08/2016;00:30;2464;851;13.08;24.92;19.0;30
15/08/2016;01:00;2318;879;13.08;24.92;19.0;32
15/08/2016;01:30;2294;934;13.08;24.92;19.0;33
15/08/2016;02:00;2230;892;13.08;24.92;19.0;33
15/08/2016;02:30;2090;958;13.08;24.92;19.0;33
15/08/2016;03:00;2067;887;13.08;24.92;19.0;33
15/08/2016;03:30;2000;937;13.08;24.92;19.0;34
15/08/2016;04:00;1966;943;13.08;24.92;19.0;35
15/08/2016;04:30;1952;1154;13.08;24.92;19.0;37
15/08/2016;05:00;1953;1228;13.08;24.92;19.0;38
15/08/2016;05:30;1948;1230;13.08;24.92;19.0;37
15/08/2016;06:00;1964;1288;13.08;24.92;19.0;37
15/08/2016;06:30;1975;1413;13.08;24.92;19.0;37
15/08/2016;07:00;1920;1410;13.08;24.92;19.0;37
15/08/2016;07:30;1945;1652;13.08;24.92;19.0;39
15/08/2016;08:00;1997;1789;13.08;24.92;19.0;40
15/08/2016;08:30;2056;1745;13.08;24.92;19.0;39
15/08/2016;09:00;2132;1829;13.08;24.92;19.0;38
15/08/2016;09:30;2202;1870;13.08;24.92;19.0;38
15/08/2016;10:00;2250;1834;13.08;24.92;19.0;36
15/08/2016;10:30;2308;1799;13.08;24.92;19.0;35
15/08/2016;11:00;2327;1651;13.08;24.92;19.0;34
15/08/2016;11:30;2332;1531;13.08;24.92;19.0;33
15/08/2016;12:00;2377;1597;13.08;24.92;19.0;33
15/08/2016;12:30;2450;1576;13.08;24.92;19.0;32
15/08/2016;13:00;2469;1643;13.08;24.92;19.0;33
15/08/2016;13:30;2370;1604;13.08;24.92;19.0;33
15/08/2016;14:00;2301;1524;13.08;24.92;19.0;33
15/08/2016;14:30;2253;1639;13.08;24.92;19.0;33
15/08/2016;15:00;2213;1512;13.08;24.92;19.0;33
15/08/2016;15:30;2176;1553;13.08;24.92;19.0;33
15/08/2016;16:00;2147;1515;13.08;24.92;19.0;34
15/08/2016;16:30;2146;1512;13.08;24.92;19.0;34
15/08/2016;17:00;2143;1483;13.08;24.92;19.0;33
15/08/2016;17:30;2173;1536;13.08;24.92;19.0;33
15/08/2016;18:00;2184;1635;13.08;24.92;19.0;33
15/08/2016;18:30;2229;1693;13.08;24.92;19.0;34
15/08/2016;19:00;2296;1802;13.08;24.92;19.0;34
15/08/2016;19:30;2310;1958;13.08;24.92;19.0;35
15/08/2016;20:00;2320;2004;13.08;24.92;19.0;36
15/08/2016;20:30;2281;1996;13.08;24.92;19.0;36
15/08/2016;21:00;2294;1999;13.08;24.92;19.0;36
15/08/2016;21:30;2497;1994;13.08;24.92;19.0;36
15/08/2016;22:00;2551;1996;13.08;24.92;19.0;36
15/08/2016;22:30;2688;1670;13.08;24.92;19.0;34
15/08/2016;23:00;2761;1749;13.08;24.92;19.0;34
15/08/2016;23:30;2652;1764;13.08;24.92;19.0;35
16/08/2016;00:00;2617;1749;12.52;26.18;19.35;35
16/08/2016;00:30;2474;1659;12.52;26.18;19.35;35
16/08/2016;01:00;2301;1438;12.52;26.18;19.35;36
16/08/2016;01:30;2289;1470;12.52;26.18;19.35;36
16/08/2016;02:00;2236;1400;12.52;26.18;19.35;36
16/08/2016;02:30;2166;1432;12.52;26.18;19.35;37
16/08/2016;03:00;2100;1419;12.52;26.18;19.35;37
16/08/2016;03:30;2041;1381;12.52;26.18;19.35;37
16/08/2016;04:00;2014;1355;12.52;26.18;19.35;38
16/08/2016;04:30;2013;1340;12.52;26.18;19.35;38
16/08/2016;05:00;2026;1351;12.52;26.18;19.35;38
16/08/2016;05:30;2072;1588;12.52;26.18;19.35;39
16/08/2016;06:00;2132;1833;12.52;26.18;19.35;40
16/08/2016;06:30;2228;2259;12.52;26.18;19.35;41
16/08/2016;07:00;2231;2674;12.52;26.18;19.35;44
16/08/2016;07:30;2318;2869;12.52;26.18;19.35;44
16/08/2016;08:00;2402;2797;12.52;26.18;19.35;42
16/08/2016;08:30;2438;2557;12.52;26.18;19.35;40
16/08/2016;09:00;2530;2668;12.52;26.18;19.35;40
16/08/2016;09:30;2572;2706;12.52;26.18;19.35;40
16/08/2016;10:00;2649;2918;12.52;26.18;19.35;41
16/08/2016;10:30;2675;3011;12.52;26.18;19.35;41
16/08/2016;11:00;2657;3028;12.52;26.18;19.35;41
16/08/2016;11:30;2680;2963;12.52;26.18;19.35;40
16/08/2016;12:00;2730;3040;12.52;26.18;19.35;40
16/08/2016;12:30;2775;2846;12.52;26.18;19.35;39
16/08/2016;13:00;2797;2826;12.52;26.18;19.35;38
16/08/2016;13:30;2714;2879;12.52;26.18;19.35;39
16/08/2016;14:00;2706;2808;12.52;26.18;19.35;39
16/08/2016;14:30;2680;2891;12.52;26.18;19.35;40
16/08/2016;15:00;2649;2846;12.52;26.18;19.35;40
16/08/2016;15:30;2623;2864;12.52;26.18;19.35;40
16/08/2016;16:00;2603;2836;12.52;26.18;19.35;40
16/08/2016;16:30;2594;3016;12.52;26.18;19.35;41
16/08/2016;17:00;2542;3004;12.52;26.18;19.35;41
16/08/2016;17:30;2549;3043;12.52;26.18;19.35;41
16/08/2016;18:00;2558;3065;12.52;26.18;19.35;42
16/08/2016;18:30;2553;3130;12.52;26.18;19.35;42
16/08/2016;19:00;2641;3144;12.52;26.18;19.35;42
16/08/2016;19:30;2613;3112;12.52;26.18;19.35;42
16/08/2016;20:00;2577;3088;12.52;26.18;19.35;42
16/08/2016;20:30;2513;3071;12.52;26.18;19.35;43
16/08/2016;21:00;2507;2952;12.52;26.18;19.35;43
16/08/2016;21:30;2682;3080;12.52;26.18;19.35;44
16/08/2016;22:00;2661;3013;12.52;26.18;19.35;44
16/08/2016;22:30;2789;3082;12.52;26.18;19.35;44
16/08/2016;23:00;2928;3221;12.52;26.18;19.35;44
16/08/2016;23:30;2818;3008;12.52;26.18;19.35;44
17/08/2016;00:00;2738;3099;12.34;28.56;20.45;46
17/08/2016;00:30;2631;2947;12.34;28.56;20.45;46
17/08/2016;01:00;2467;2642;12.34;28.56;20.45;46
17/08/2016;01:30;2426;2340;12.34;28.56;20.45;45
17/08/2016;02:00;2352;2265;12.34;28.56;20.45;44
17/08/2016;02:30;2230;2332;12.34;28.56;20.45;45
17/08/2016;03:00;2184;2249;12.34;28.56;20.45;45
17/08/2016;03:30;2141;2222;12.34;28.56;20.45;44
17/08/2016;04:00;2131;2173;12.34;28.56;20.45;45
17/08/2016;04:30;2118;2320;12.34;28.56;20.45;46
17/08/2016;05:00;2119;2312;12.34;28.56;20.45;47
17/08/2016;05:30;2201;2471;12.34;28.56;20.45;47
17/08/2016;06:00;2262;2641;12.34;28.56;20.45;47
17/08/2016;06:30;2314;3213;12.34;28.56;20.45;50
17/08/2016;07:00;2302;3269;12.34;28.56;20.45;50
17/08/2016;07:30;2387;3373;12.34;28.56;20.45;50
17/08/2016;08:00;2422;3559;12.34;28.56;20.45;50
17/08/2016;08:30;2528;3374;12.34;28.56;20.45;48
17/08/2016;09:00;2596;3534;12.34;28.56;20.45;48
17/08/2016;09:30;2662;3444;12.34;28.56;20.45;47
17/08/2016;10:00;2702;3402;12.34;28.56;20.45;46
17/08/2016;10:30;2748;3436;12.34;28.56;20.45;46
17/08/2016;11:00;2768;3495;12.34;28.56;20.45;46
17/08/2016;11:30;2786;3409;12.34;28.56;20.45;46
17/08/2016;12:00;2830;3480;12.34;28.56;20.45;46
17/08/2016;12:30;2881;3234;12.34;28.56;20.45;44
17/08/2016;13:00;2877;3286;12.34;28.56;20.45;44
17/08/2016;13:30;2770;3274;12.34;28.56;20.45;44
17/08/2016;14:00;2762;3334;12.34;28.56;20.45;45
17/08/2016;14:30;2734;3410;12.34;28.56;20.45;45
17/08/2016;15:00;2681;3273;12.34;28.56;20.45;44
17/08/2016;15:30;2662;3350;12.34;28.56;20.45;45
17/08/2016;16:00;2645;3292;12.34;28.56;20.45;45
17/08/2016;16:30;2626;3340;12.34;28.56;20.45;46
17/08/2016;17:00;2599;3372;12.34;28.56;20.45;46
17/08/2016;17:30;2604;3260;12.34;28.56;20.45;46
17/08/2016;18:00;2630;3294;12.34;28.56;20.45;46
17/08/2016;18:30;2650;3303;12.34;28.56;20.45;46
17/08/2016;19:00;2689;3362;12.34;28.56;20.45;45
17/08/2016;19:30;2658;3449;12.34;28.56;20.45;46
17/08/2016;20:00;2629;3299;12.34;28.56;20.45;46
17/08/2016;20:30;2550;3353;12.34;28.56;20.45;47
17/08/2016;21:00;2569;3439;12.34;28.56;20.45;48
17/08/2016;21:30;2730;3447;12.34;28.56;20.45;48
17/08/2016;22:00;2725;3327;12.34;28.56;20.45;48
17/08/2016;22:30;2858;3306;12.34;28.56;20.45;47
17/08/2016;23:00;2934;3471;12.34;28.56;20.45;46
17/08/2016;23:30;2806;3329;12.34;28.56;20.45;46
18/08/2016;00:00;2774;3338;16.1;23.24;19.67;48
18/08/2016;00:30;2601;2850;16.1;23.24;19.67;45
18/08/2016;01:00;2485;2617;16.1;23.24;19.67;46
18/08/2016;01:30;2418;2647;16.1;23.24;19.67;47
18/08/2016;02:00;2339;2550;16.1;23.24;19.67;47
18/08/2016;02:30;2213;2291;16.1;23.24;19.67;45
18/08/2016;03:00;2210;2211;16.1;23.24;19.67;46
18/08/2016;03:30;2136;2184;16.1;23.24;19.67;45
18/08/2016;04:00;2117;2107;16.1;23.24;19.67;45
18/08/2016;04:30;2099;2349;16.1;23.24;19.67;46
18/08/2016;05:00;2100;2355;16.1;23.24;19.67;46
18/08/2016;05:30;2203;2653;16.1;23.24;19.67;49
18/08/2016;06:00;2251;2704;16.1;23.24;19.67;48
18/08/2016;06:30;2301;2881;16.1;23.24;19.67;48
18/08/2016;07:00;2321;3041;16.1;23.24;19.67;48
18/08/2016;07:30;2402;3485;16.1;23.24;19.67;49
18/08/2016;08:00;2476;3617;16.1;23.24;19.67;49
18/08/2016;08:30;2541;3541;16.1;23.24;19.67;48
18/08/2016;09:00;2632;3596;16.1;23.24;19.67;48
18/08/2016;09:30;2706;3675;16.1;23.24;19.67;48
18/08/2016;10:00;2750;3675;16.1;23.24;19.67;48
18/08/2016;10:30;2774;3627;16.1;23.24;19.67;47
18/08/2016;11:00;2795;3613;16.1;23.24;19.67;47
18/08/2016;11:30;2828;3607;16.1;23.24;19.67;46
18/08/2016;12:00;2862;3633;16.1;23.24;19.67;46
18/08/2016;12:30;2888;3683;16.1;23.24;19.67;46
18/08/2016;13:00;2879;3688;16.1;23.24;19.67;46
18/08/2016;13:30;2794;3460;16.1;23.24;19.67;45
18/08/2016;14:00;2774;3375;16.1;23.24;19.67;44
18/08/2016;14:30;2721;3460;16.1;23.24;19.67;45
18/08/2016;15:00;2687;3351;16.1;23.24;19.67;45
18/08/2016;15:30;2655;3461;16.1;23.24;19.67;45
18/08/2016;16:00;2615;3424;16.1;23.24;19.67;45
18/08/2016;16:30;2615;3463;16.1;23.24;19.67;46
18/08/2016;17:00;2593;3393;16.1;23.24;19.67;46
18/08/2016;17:30;2577;3638;16.1;23.24;19.67;48
18/08/2016;18:00;2594;3626;16.1;23.24;19.67;47
18/08/2016;18:30;2637;3620;16.1;23.24;19.67;47
18/08/2016;19:00;2674;3628;16.1;23.24;19.67;47
18/08/2016;19:30;2670;3742;16.1;23.24;19.67;48
18/08/2016;20:00;2645;3775;16.1;23.24;19.67;49
18/08/2016;20:30;2574;3785;16.1;23.24;19.67;49
18/08/2016;21:00;2553;3792;16.1;23.24;19.67;50
18/08/2016;21:30;2757;3676;16.1;23.24;19.67;49
18/08/2016;22:00;2749;3716;16.1;23.24;19.67;50
18/08/2016;22:30;2855;3420;16.1;23.24;19.67;49
18/08/2016;23:00;2929;3546;16.1;23.24;19.67;48
18/08/2016;23:30;2807;3527;16.1;23.24;19.67;49
19/08/2016;00:00;2781;3463;14.16;20.28;17.22;49
19/08/2016;00:30;2604;2790;14.16;20.28;17.22;45
19/08/2016;01:00;2452;2532;14.16;20.28;17.22;46
19/08/2016;01:30;2449;2599;14.16;20.28;17.22;47
19/08/2016;02:00;2350;2493;14.16;20.28;17.22;47
19/08/2016;02:30;2245;2341;14.16;20.28;17.22;47
19/08/2016;03:00;2186;2354;14.16;20.28;17.22;49
19/08/2016;03:30;2146;2401;14.16;20.28;17.22;49
19/08/2016;04:00;2103;2329;14.16;20.28;17.22;49
19/08/2016;04:30;2112;2414;14.16;20.28;17.22;49
19/08/2016;05:00;2157;2401;14.16;20.28;17.22;49
19/08/2016;05:30;2203;2596;14.16;20.28;17.22;49
19/08/2016;06:00;2255;2694;14.16;20.28;17.22;48
19/08/2016;06:30;2331;3243;14.16;20.28;17.22;50
19/08/2016;07:00;2345;3272;14.16;20.28;17.22;49
19/08/2016;07:30;2425;3174;14.16;20.28;17.22;48
19/08/2016;08:00;2471;3279;14.16;20.28;17.22;48
19/08/2016;08:30;2580;3266;14.16;20.28;17.22;48
19/08/2016;09:00;2642;3300;14.16;20.28;17.22;47
19/08/2016;09:30;2718;3361;14.16;20.28;17.22;46
19/08/2016;10:00;2745;3360;14.16;20.28;17.22;46
19/08/2016;10:30;2742;3270;14.16;20.28;17.22;45
19/08/2016;11:00;2770;3306;14.16;20.28;17.22;44
19/08/2016;11:30;2779;3288;14.16;20.28;17.22;44
19/08/2016;12:00;2837;3314;14.16;20.28;17.22;44
19/08/2016;12:30;2888;3300;14.16;20.28;17.22;43
19/08/2016;13:00;2860;3352;14.16;20.28;17.22;43
19/08/2016;13:30;2747;3302;14.16;20.28;17.22;43
19/08/2016;14:00;2689;3287;14.16;20.28;17.22;44
19/08/2016;14:30;2661;3383;14.16;20.28;17.22;44
19/08/2016;15:00;2623;3239;14.16;20.28;17.22;44
19/08/2016;15:30;2611;3359;14.16;20.28;17.22;45
19/08/2016;16:00;2557;3394;14.16;20.28;17.22;45
19/08/2016;16:30;2548;3539;14.16;20.28;17.22;46
19/08/2016;17:00;2530;3517;14.16;20.28;17.22;47
19/08/2016;17:30;2512;3618;14.16;20.28;17.22;47
19/08/2016;18:00;2526;3559;14.16;20.28;17.22;46
19/08/2016;18:30;2558;3556;14.16;20.28;17.22;46
19/08/2016;19:00;2611;3531;14.16;20.28;17.22;46
19/08/2016;19:30;2614;3627;14.16;20.28;17.22;47
19/08/2016;20:00;2579;3610;14.16;20.28;17.22;47
19/08/2016;20:30;2483;3615;14.16;20.28;17.22;48
19/08/2016;21:00;2478;3617;14.16;20.28;17.22;49
19/08/2016;21:30;2672;3703;14.16;20.28;17.22;50
19/08/2016;22:00;2693;3412;14.16;20.28;17.22;49
19/08/2016;22:30;2802;3122;14.16;20.28;17.22;47
19/08/2016;23:00;2861;3146;14.16;20.28;17.22;45
19/08/2016;23:30;2752;3081;14.16;20.28;17.22;45
20/08/2016;00:00;2730;3038;12.72;22.46;17.59;46
20/08/2016;00:30;2593;1658;12.72;22.46;17.59;35
20/08/2016;01:00;2449;1255;12.72;22.46;17.59;35
20/08/2016;01:30;2417;1260;12.72;22.46;17.59;36
20/08/2016;02:00;2380;1316;12.72;22.46;17.59;37
20/08/2016;02:30;2206;1231;12.72;22.46;17.59;37
20/08/2016;03:00;2166;1166;12.72;22.46;17.59;37
20/08/2016;03:30;2116;1243;12.72;22.46;17.59;38
20/08/2016;04:00;2102;1196;12.72;22.46;17.59;38
20/08/2016;04:30;2065;1131;12.72;22.46;17.59;38
20/08/2016;05:00;2050;1108;12.72;22.46;17.59;37
20/08/2016;05:30;2069;1106;12.72;22.46;17.59;37
20/08/2016;06:00;2113;1123;12.72;22.46;17.59;37
20/08/2016;06:30;2131;1207;12.72;22.46;17.59;37
20/08/2016;07:00;2081;1170;12.72;22.46;17.59;37
20/08/2016;07:30;2113;1186;12.72;22.46;17.59;36
20/08/2016;08:00;2166;1247;12.72;22.46;17.59;36
20/08/2016;08:30;2252;1264;12.72;22.46;17.59;34
20/08/2016;09:00;2323;1317;12.72;22.46;17.59;34
20/08/2016;09:30;2381;1400;12.72;22.46;17.59;34
20/08/2016;10:00;2423;1385;12.72;22.46;17.59;33
20/08/2016;10:30;2475;1287;12.72;22.46;17.59;33
20/08/2016;11:00;2475;1264;12.72;22.46;17.59;32
20/08/2016;11:30;2507;1233;12.72;22.46;17.59;32
20/08/2016;12:00;2545;1248;12.72;22.46;17.59;32
20/08/2016;12:30;2616;1187;12.72;22.46;17.59;31
20/08/2016;13:00;2623;1196;12.72;22.46;17.59;30
20/08/2016;13:30;2487;1143;12.72;22.46;17.59;31
20/08/2016;14:00;2446;1180;12.72;22.46;17.59;32
20/08/2016;14:30;2435;1234;12.72;22.46;17.59;32
20/08/2016;15:00;2343;1211;12.72;22.46;17.59;32
20/08/2016;15:30;2317;1242;12.72;22.46;17.59;33
20/08/2016;16:00;2315;1182;12.72;22.46;17.59;32
20/08/2016;16:30;2257;1038;12.72;22.46;17.59;30
20/08/2016;17:00;2274;1062;12.72;22.46;17.59;31
20/08/2016;17:30;2278;1303;12.72;22.46;17.59;32
20/08/2016;18:00;2331;1280;12.72;22.46;17.59;31
20/08/2016;18:30;2332;1395;12.72;22.46;17.59;32
20/08/2016;19:00;2406;1439;12.72;22.46;17.59;32
20/08/2016;19:30;2415;1399;12.72;22.46;17.59;32
20/08/2016;20:00;2358;1428;12.72;22.46;17.59;32
20/08/2016;20:30;2299;1465;12.72;22.46;17.59;33
20/08/2016;21:00;2297;1406;12.72;22.46;17.59;33
20/08/2016;21:30;2569;1540;12.72;22.46;17.59;34
20/08/2016;22:00;2554;1531;12.72;22.46;17.59;34
20/08/2016;22:30;2664;1378;12.72;22.46;17.59;34
20/08/2016;23:00;2756;1485;12.72;22.46;17.59;33
20/08/2016;23:30;2647;1428;12.72;22.46;17.59;34
21/08/2016;00:00;2644;1370;12.88;21.14;17.01;34
21/08/2016;00:30;2493;653;12.88;21.14;17.01;29
21/08/2016;01:00;2340;610;12.88;21.14;17.01;30
21/08/2016;01:30;2342;644;12.88;21.14;17.01;31
21/08/2016;02:00;2271;642;12.88;21.14;17.01;31
21/08/2016;02:30;2117;653;12.88;21.14;17.01;32
21/08/2016;03:00;2070;633;12.88;21.14;17.01;33
21/08/2016;03:30;2005;631;12.88;21.14;17.01;36
21/08/2016;04:00;1976;638;12.88;21.14;17.01;37
21/08/2016;04:30;1955;627;12.88;21.14;17.01;37
21/08/2016;05:00;1931;651;12.88;21.14;17.01;38
21/08/2016;05:30;1926;654;12.88;21.14;17.01;38
21/08/2016;06:00;1936;655;12.88;21.14;17.01;38
21/08/2016;06:30;1955;649;12.88;21.14;17.01;38
21/08/2016;07:00;1900;656;12.88;21.14;17.01;38
21/08/2016;07:30;1900;652;12.88;21.14;17.01;38
21/08/2016;08:00;1949;650;12.88;21.14;17.01;37
21/08/2016;08:30;2007;656;12.88;21.14;17.01;35
21/08/2016;09:00;2081;639;12.88;21.14;17.01;34
21/08/2016;09:30;2129;647;12.88;21.14;17.01;31
21/08/2016;10:00;2198;659;12.88;21.14;17.01;30
21/08/2016;10:30;2250;656;12.88;21.14;17.01;30
21/08/2016;11:00;2282;659;12.88;21.14;17.01;29
21/08/2016;11:30;2360;658;12.88;21.14;17.01;28
21/08/2016;12:00;2392;631;12.88;21.14;17.01;28
21/08/2016;12:30;2483;630;12.88;21.14;17.01;27
21/08/2016;13:00;2474;630;12.88;21.14;17.01;27
21/08/2016;13:30;2351;634;12.88;21.14;17.01;28
21/08/2016;14:00;2284;631;12.88;21.14;17.01;29
21/08/2016;14:30;2224;632;12.88;21.14;17.01;29
21/08/2016;15:00;2155;636;12.88;21.14;17.01;29
21/08/2016;15:30;2132;648;12.88;21.14;17.01;29
21/08/2016;16:00;2114;646;12.88;21.14;17.01;30
21/08/2016;16:30;2106;645;12.88;21.14;17.01;31
21/08/2016;17:00;2095;647;12.88;21.14;17.01;31
21/08/2016;17:30;2115;727;12.88;21.14;17.01;31
21/08/2016;18:00;2138;763;12.88;21.14;17.01;30
21/08/2016;18:30;2209;724;12.88;21.14;17.01;29
21/08/2016;19:00;2281;892;12.88;21.14;17.01;29
21/08/2016;19:30;2338;1445;12.88;21.14;17.01;34
21/08/2016;20:00;2335;1558;12.88;21.14;17.01;35
21/08/2016;20:30;2343;1529;12.88;21.14;17.01;35
21/08/2016;21:00;2369;1586;12.88;21.14;17.01;35
21/08/2016;21:30;2609;1710;12.88;21.14;17.01;36
21/08/2016;22:00;2590;1713;12.88;21.14;17.01;36
21/08/2016;22:30;2717;1713;12.88;21.14;17.01;36
21/08/2016;23:00;2797;1706;12.88;21.14;17.01;36
21/08/2016;23:30;2687;1400;12.88;21.14;17.01;34
22/08/2016;00:00;2670;1387;12.9;26.92;19.91;35
22/08/2016;00:30;2512;1451;12.9;26.92;19.91;37
22/08/2016;01:00;2363;1355;12.9;26.92;19.91;38
22/08/2016;01:30;2347;1168;12.9;26.92;19.91;36
22/08/2016;02:00;2283;1205;12.9;26.92;19.91;37
22/08/2016;02:30;2171;1162;12.9;26.92;19.91;37
22/08/2016;03:00;2132;1083;12.9;26.92;19.91;37
22/08/2016;03:30;2096;1155;12.9;26.92;19.91;37
22/08/2016;04:00;2067;1104;12.9;26.92;19.91;37
22/08/2016;04:30;2050;1199;12.9;26.92;19.91;38
22/08/2016;05:00;2098;1331;12.9;26.92;19.91;39
22/08/2016;05:30;2154;1682;12.9;26.92;19.91;41
22/08/2016;06:00;2242;2080;12.9;26.92;19.91;43
22/08/2016;06:30;2364;2476;12.9;26.92;19.91;44
22/08/2016;07:00;2366;2627;12.9;26.92;19.91;44
22/08/2016;07:30;2448;2844;12.9;26.92;19.91;45
22/08/2016;08:00;2522;3148;12.9;26.92;19.91;45
22/08/2016;08:30;2615;3137;12.9;26.92;19.91;45
22/08/2016;09:00;2724;3223;12.9;26.92;19.91;44
22/08/2016;09:30;2773;3118;12.9;26.92;19.91;43
22/08/2016;10:00;2832;3071;12.9;26.92;19.91;42
22/08/2016;10:30;2838;3150;12.9;26.92;19.91;42
22/08/2016;11:00;2879;3063;12.9;26.92;19.91;41
22/08/2016;11:30;2905;3090;12.9;26.92;19.91;41
22/08/2016;12:00;2944;3133;12.9;26.92;19.91;41
22/08/2016;12:30;2995;3083;12.9;26.92;19.91;40
22/08/2016;13:00;2982;3125;12.9;26.92;19.91;40
22/08/2016;13:30;2864;3023;12.9;26.92;19.91;39
22/08/2016;14:00;2868;3057;12.9;26.92;19.91;40
22/08/2016;14:30;2862;3011;12.9;26.92;19.91;39
22/08/2016;15:00;2806;2907;12.9;26.92;19.91;39
22/08/2016;15:30;2757;3095;12.9;26.92;19.91;41
22/08/2016;16:00;2734;3185;12.9;26.92;19.91;41
22/08/2016;16:30;2723;3204;12.9;26.92;19.91;42
22/08/2016;17:00;2702;3161;12.9;26.92;19.91;42
22/08/2016;17:30;2674;3185;12.9;26.92;19.91;43
22/08/2016;18:00;2690;3258;12.9;26.92;19.91;44
22/08/2016;18:30;2705;3190;12.9;26.92;19.91;43
22/08/2016;19:00;2763;3269;12.9;26.92;19.91;44
22/08/2016;19:30;2753;3272;12.9;26.92;19.91;44
22/08/2016;20:00;2701;3286;12.9;26.92;19.91;44
22/08/2016;20:30;2634;3142;12.9;26.92;19.91;44
22/08/2016;21:00;2606;3125;12.9;26.92;19.91;44
22/08/2016;21:30;2863;2903;12.9;26.92;19.91;42
22/08/2016;22:00;2821;2699;12.9;26.92;19.91;41
22/08/2016;22:30;2940;2610;12.9;26.92;19.91;41
22/08/2016;23:00;3050;2844;12.9;26.92;19.91;41
22/08/2016;23:30;2900;2651;12.9;26.92;19.91;40
23/08/2016;00:00;2842;2648;14.22;32.34;23.28;41
23/08/2016;00:30;2696;2079;14.22;32.34;23.28;38
23/08/2016;01:00;2553;1957;14.22;32.34;23.28;39
23/08/2016;01:30;2537;1869;14.22;32.34;23.28;39
23/08/2016;02:00;2478;1757;14.22;32.34;23.28;39
23/08/2016;02:30;2364;1629;14.22;32.34;23.28;38
23/08/2016;03:00;2274;1265;14.22;32.34;23.28;35
23/08/2016;03:30;2214;1208;14.22;32.34;23.28;35
23/08/2016;04:00;2217;1243;14.22;32.34;23.28;35
23/08/2016;04:30;2212;1245;14.22;32.34;23.28;35
23/08/2016;05:00;2238;1294;14.22;32.34;23.28;35
